iter	Passed	Remaining
531	13056	13939
532	13083	13918
533	13108	13894
534	13135	13872
535	13157	13845
536	13182	13820
537	13204	13793
538	13232	13772
539	13254	13745
540	13280	13722
541	13306	13699
542	13325	13668
543	13351	13646
544	13377	13622
545	13408	13604
546	13437	13585
547	13462	13561
548	13487	13536
549	13516	13516
550	13543	13494
551	13569	13471
552	13591	13443
553	13615	13418
554	13640	13394
555	13667	13372
556	13692	13348
557	13719	13326
558	13742	13300
559	13768	13276
560	13795	13254
561	13818	13227
562	13849	13209
563	13873	13184
564	13893	13156
565	13920	13133
566	13950	13113
567	13978	13092
568	14002	13067
569	14030	13045
570	14056	13023
571	14081	12998
572	14111	12979
573	14136	12954
574	14165	12934
575	14192	12911
576	14222	12891
577	14249	12869
578	14276	12846
579	14300	12821
580	14326	12797
581	14353	12775
582	14378	12751
583	14406	12728
584	14433	12706
585	14462	12685
586	14485	12659
587	14510	12634
588	14537	12611
589	14569	12593
590	14595	12570
591	14624	12549
592	14654	12528
593	14679	12504
594	14703	12479
595	14724	12451
596	14752	12429
597	14775	12403
598	14800	12378
599	14825	12354
600	14848	12328
601	14876	12306
602	14906	12286
603	14929	12259
604	14951	12233
605	14980	12212
606	15006	12188
607	15033	12165
608	15057	12139
609	15084	12117
610	15108	12092
611	15136	12069
612	15169	12051
613	15195	12028
614	15220	12003
615	15245	11978
616	15273	11956
617	15295	11929
618	15323	11906
619	15345	11880
620	15371	11856
621	15402	11836
622	15427	11811
623	15452	11787
624	15477	11762
625	15505	11740
626	15527	11713
627	15555	11691
628	15582	11668
629	15609	11645
630	15633	11619
631	15662	11598
632	15680	11568
633	15707	11545
634	15734	11522
635	15756	11495
636	15784	11472
637	15806	11446
638	15832	11422
639	15854	11395
640	15877	11369
641	15898	11342
642	15923	11317
643	15947	11291
644	15970	11266
645	15994	11240
646	16022	11217
647	16051	11196
648	16076	11171
649	16098	11145
650	16124	11121
651	16147	11095
652	16170	11068
653	16193	11043
654	16222	11021
655	16243	10994
656	16264	10966
657	16292	10944
658	16317	10919
659	16343	10895
660	16366	10870
661	16388	10843
662	16413	10818
663	16437	10793
664	16463	10769
665	16491	10746
666	16511	10719
667	16541	10697
668	16566	10673
669	16590	10647
670	16614	10622
671	16642	10599
672	16665	10573
673	16689	10548
674	16710	10521
675	16737	10498
676	16765	10475
677	16786	10448
678	16815	10426
679	16839	10401
680	16861	10374
681	16885	10349
682	16909	10323
683	16930	10296
684	16956	10273
685	16979	10246
686	17006	10223
687	17035	10201
688	17059	10176
689	17083	10150
690	17109	10126
691	17133	10101
692	17153	10074
693	17179	10050
694	17199	10022
695	17225	9998
696	17250	9974
697	17270	9946
698	17297	9923
699	17321	9898
700	17343	9871
701	17361	9843
702	17389	9820
703	17414	9795
704	17437	9770
705	17466	9747
706	17490	9722
707	17515	9697
708	17540	9672
709	17564	9647
710	17587	9622
711	17609	9596
712	17634	9571
713	17662	9548
714	17690	9525
715	17715	9501
716	17737	9474
717	17757	9447
718	17782	9422
719	17808	9399
720	17830	9372
721	17855	9347
722	17876	9321
723	17901	9296
724	17921	9269
725	17943	9243
726	17967	9218
727	17989	9192
728	18015	9168
729	18041	9144
730	18068	9120
731	18089	9094
732	18112	9068
733	18135	9043
734	18161	9018
735	18186	8994
736	18211	8970
737	18237	8945
738	18265	8922
739	18288	8896
740	18312	8871
741	18336	8847
742	18362	8823
743	18388	8798
744	18415	8774
745	18438	8749
746	18465	8726
747	18494	8703
748	18516	8677
749	18541	8652
750	18558	8624
751	18582	8599
752	18608	8575
753	18633	8550
754	18659	8526
755	18681	8500
756	18708	8477
757	18733	8452
758	18759	8428
759	18782	8402
760	18810	8379
761	18834	8354
762	18864	8331
763	18888	8306
764	18915	8283
765	18937	8257
766	18963	8233
767	18987	8208
768	19012	8183
769	19036	8158
770	19061	8133
771	19085	8108
772	19110	8084
773	19134	8059
774	19158	8034
775	19183	8009
776	19213	7986
777	19236	7961
778	19259	7936
779	19285	7912
780	19310	7887
781	19331	7861
782	19356	7836
783	19386	7813
784	19415	7790
785	19443	7767
786	19471	7744
787	19501	7721
788	19526	7696
789	19554	7673
790	19581	7649
791	19599	7621
792	19624	7597
793	19647	7572
794	19677	7549
795	19704	7525
796	19730	7501
797	19759	7478
798	19788	7454
799	19820	7432
800	19848	7409
801	19878	7386
802	19905	7362
803	19932	7338
804	19959	7314
805	19985	7289
806	20010	7265
807	20037	7241
808	20065	7217
809	20088	7192
810	20115	7168
811	20138	7142
812	20162	7117
813	20182	7091
814	20211	7067
815	20240	7044
816	20264	7019
817	20293	6995
818	20322	6972
819	20349	6948
820	20373	6923
821	20395	6897
822	20423	6873
823	20449	6849
824	20474	6824
825	20500	6800
826	20527	6776
827	20552	6751
828	20574	6725
829	20598	6700
830	20623	6676
831	20646	6650
832	20672	6626
833	20701	6602
834	20725	6577
835	20747	6551
836	20775	6528
837	20801	6503
838	20829	6479
839	20856	6455
840	20889	6433
841	20911	6407
842	20938	6383
843	20960	6357
844	20981	6331
845	21006	6306
846	21028	6281
847	21055	6257
848	21075	6230
849	21099	6205
850	21122	6180
851	21143	6154
852	21168	6129
853	21182	6101
854	21206	6076
855	21229	6051
856	21250	6025
857	21280	6002
858	21305	5977
859	21327	5951
860	21354	5927
861	21377	5902
862	21399	5876
863	21428	5853
864	21453	5828
865	21475	5802
866	21496	5777
867	21519	5751
868	21548	5728
869	21571	5702
870	21600	5679
871	21627	5654
872	21651	5629
873	21678	5605
874	21707	5582
875	21735	5557
876	21763	5533
877	21787	5508
878	21812	5484
879	21838	5459
880	21864	5435
881	21888	5410
882	21914	5385
883	21944	5361
884	21969	5337
885	21994	5312
886	22019	5287
887	22046	5263
888	22069	5238
889	22092	5212
890	22120	5188
891	22145	5164
892	22170	5139
893	22198	5114
894	22231	5092
895	22255	5067
896	22283	5042
897	22309	5018
898	22334	4993
899	22360	4968
900	22386	4944
901	22414	4920
902	22443	4896
903	22466	4871
904	22490	4846
905	22518	4821
906	22540	4796
907	22571	4772
908	22593	4747
909	22619	4722
910	22645	4698
911	22672	4673
912	22701	4649
913	22730	4625
914	22757	4601
915	22785	4576
916	22808	4551
917	22838	4527
918	22866	4503
919	22892	4478
920	22917	4454
921	22949	4430
922	22973	4405
923	22999	4380
924	23029	4356
925	23056	4332
926	23079	4307
927	23105	4282
928	23129	4257
929	23151	4232
930	23171	4206
931	23197	4181
932	23218	4155
933	23242	4130
934	23268	4106
935	23293	4081
936	23316	4056
937	23345	4032
938	23369	4006
939	23393	3981
940	23417	3956
941	23446	3932
942	23470	3907
943	23493	3882
944	23518	3857
945	23544	3832
946	23571	3808
947	23598	3783
948	23623	3758
949	23646	3733
950	23668	3708
951	23694	3683
952	23714	3658
953	23746	3634
954	23773	3609
955	23792	3583
956	23812	3558
957	23843	3534
958	23871	3509
959	23898	3485
960	23926	3460
961	23948	3435
962	23969	3409
963	23994	3385
964	24018	3360
965	24045	3335
966	24073	3311
967	24095	3285
968	24123	3261
969	24149	3236
970	24172	3211
971	24198	3186
972	24225	3161
973	24253	3137
974	24282	3113
975	24306	3088
976	24335	3063
977	24359	3038
978	24391	3014
979	24418	2989
980	24445	2965
981	24473	2940
982	24497	2915
983	24520	2890
984	24548	2866
985	24574	2841
986	24601	2816
987	24623	2791
988	24650	2766
989	24675	2741
990	24701	2716
991	24722	2691
992	24749	2666
993	24778	2642
994	24800	2617
995	24831	2592
996	24857	2568
997	24883	2543
998	24910	2518
999	24937	2493
1000	24964	2469
1001	24985	2443
1002	25009	2418
1003	25039	2394
1004	25067	2369
1005	25095	2344
1006	25120	2319
1007	25145	2294
1008	25171	2270
1009	25196	2245
1010	25219	2220
1011	25246	2195
1012	25268	2170
1013	25297	2145
1014	25324	2120
1015	25347	2095
1016	25371	2070
1017	25400	2046
1018	25430	2021
1019	25455	1996
1020	25472	1970
1021	25497	1945
1022	25523	1921
1023	25545	1895
1024	25567	1870
1025	25588	1845
1026	25613	1820
1027	25643	1796
1028	25668	1771
1029	25691	1746
1030	25712	1720
1031	25731	1695
1032	25759	1670
1033	25781	1645
1034	25806	1620
1035	25837	1596
1036	25866	1571
1037	25891	1546
1038	25915	1521
1039	25943	1496
1040	25968	1471
1041	25995	1446
1042	26022	1422
1043	26044	1397
1044	26073	1372
1045	26094	1347
1046	26118	1322
1047	26143	1297
1048	26167	1272
1049	26196	1247
1050	26220	1222
1051	26245	1197
1052	26273	1172
1053	26296	1147
1054	26321	1122
1055	26343	1097
1056	26373	1072
1057	26394	1047
1058	26422	1022
1059	26451	998
1060	26477	973
1061	26500	948
1062	26528	923
1063	26555	898
1064	26583	873
1065	26611	848
1066	26637	823
1067	26661	798
1068	26685	773
1069	26708	748
1070	26732	723
1071	26757	698
1072	26784	673
1073	26815	649
1074	26841	624
1075	26868	599
1076	26892	574
1077	26921	549
1078	26948	524
1079	26967	499
1080	26994	474
1081	27024	449
1082	27052	424
1083	27081	399
1084	27105	374
1085	27131	349
1086	27158	324
1087	27185	299
1088	27215	274
1089	27242	249
1090	27267	224
1091	27294	199
1092	27320	174
1093	27347	149
1094	27371	124
1095	27396	99
1096	27421	74
1097	27451	50
1098	27479	25
1099	27504	0
