iter	Passed	Remaining
134	1563	12336
135	1574	12320
136	1586	12306
137	1598	12298
138	1609	12286
139	1621	12279
140	1629	12241
141	1641	12232
142	1651	12206
143	1664	12207
144	1677	12205
145	1687	12181
146	1698	12165
147	1712	12174
148	1723	12154
149	1734	12144
150	1747	12143
151	1757	12119
152	1769	12110
153	1782	12107
154	1797	12118
155	1809	12106
156	1818	12079
157	1829	12066
158	1838	12036
159	1846	12004
160	1853	11964
161	1864	11949
162	1875	11928
163	1885	11908
164	1896	11897
165	1910	11902
166	1923	11895
167	1933	11874
168	1946	11876
169	1955	11850
170	1968	11848
171	1978	11825
172	1989	11812
173	1999	11789
174	2010	11778
175	2022	11764
176	2036	11769
177	2047	11755
178	2058	11741
179	2072	11741
180	2082	11726
181	2095	11723
182	2110	11726
183	2121	11716
184	2136	11719
185	2146	11700
186	2158	11693
187	2170	11684
188	2181	11670
189	2193	11662
190	2201	11632
191	2210	11605
192	2222	11593
193	2239	11611
194	2251	11603
195	2263	11592
196	2273	11574
197	2286	11570
198	2296	11552
199	2308	11541
200	2322	11542
201	2335	11536
202	2345	11518
203	2360	11524
204	2368	11497
205	2381	11493
206	2394	11487
207	2408	11487
208	2421	11481
209	2434	11478
210	2447	11472
211	2459	11464
212	2469	11443
213	2483	11443
214	2498	11445
215	2508	11428
216	2519	11410
217	2533	11411
218	2540	11379
219	2546	11342
220	2558	11332
221	2574	11341
222	2587	11335
223	2598	11321
224	2609	11309
225	2623	11307
226	2637	11303
227	2647	11285
228	2657	11269
229	2672	11268
230	2684	11262
231	2696	11251
232	2708	11242
233	2722	11238
234	2731	11218
235	2743	11207
236	2756	11201
237	2766	11182
238	2778	11171
239	2791	11167
240	2808	11175
241	2820	11165
242	2834	11163
243	2847	11156
244	2859	11147
245	2870	11130
246	2876	11100
247	2889	11093
248	2905	11098
249	2919	11092
250	2931	11082
251	2945	11079
252	2956	11067
253	2966	11049
254	2981	11049
255	2992	11035
256	3002	11016
257	3015	11011
258	3022	10981
259	3032	10965
260	3045	10956
261	3058	10948
262	3073	10949
263	3087	10945
264	3098	10931
265	3106	10908
266	3122	10910
267	3131	10889
268	3142	10877
269	3149	10848
270	3164	10849
271	3176	10838
272	3189	10828
273	3203	10826
274	3216	10819
275	3225	10797
276	3235	10779
277	3249	10778
278	3264	10776
279	3274	10759
280	3287	10750
281	3298	10738
282	3310	10725
283	3321	10712
284	3330	10693
285	3344	10688
286	3356	10676
287	3367	10662
288	3380	10657
289	3391	10642
290	3403	10631
291	3413	10615
292	3425	10602
293	3437	10591
294	3446	10573
295	3460	10570
296	3475	10565
297	3489	10562
298	3505	10562
299	3517	10552
300	3530	10545
301	3543	10535
302	3557	10530
303	3563	10502
304	3575	10492
305	3584	10471
306	3595	10457
307	3604	10439
308	3616	10428
309	3627	10414
310	3639	10403
311	3651	10393
312	3663	10382
313	3678	10380
314	3687	10360
315	3697	10344
316	3707	10327
317	3718	10314
318	3724	10285
319	3731	10260
320	3744	10253
321	3756	10243
322	3767	10229
323	3779	10219
324	3791	10208
325	3803	10196
326	3815	10186
327	3826	10173
328	3836	10156
329	3847	10144
330	3863	10144
331	3869	10116
332	3881	10106
333	3893	10096
334	3905	10084
335	3917	10072
336	3928	10061
337	3944	10059
338	3956	10049
339	3968	10038
340	3983	10034
341	3996	10027
342	4010	10020
343	4021	10006
344	4034	9997
345	4043	9979
346	4053	9963
347	4063	9948
348	4075	9938
349	4088	9929
350	4100	9919
351	4110	9902
352	4122	9892
353	4132	9875
354	4142	9859
355	4154	9849
356	4167	9840
357	4176	9823
358	4189	9815
359	4200	9801
360	4213	9793
361	4226	9784
362	4236	9768
363	4251	9763
364	4264	9756
365	4273	9738
366	4292	9743
367	4309	9743
368	4324	9739
369	4338	9732
370	4356	9735
371	4370	9728
372	4381	9714
373	4393	9702
374	4406	9693
375	4421	9689
376	4433	9678
377	4441	9658
378	4451	9643
379	4463	9632
380	4477	9624
381	4488	9611
382	4504	9607
383	4513	9591
384	4527	9584
385	4539	9572
386	4549	9556
387	4563	9551
388	4576	9540
389	4585	9524
390	4600	9518
391	4612	9508
392	4623	9494
393	4633	9478
394	4642	9461
395	4652	9446
396	4665	9437
397	4673	9416
398	4685	9407
399	4696	9392
400	4707	9380
401	4722	9375
402	4731	9358
403	4744	9348
404	4756	9336
405	4771	9330
406	4781	9315
407	4794	9306
408	4805	9294
409	4818	9285
410	4831	9274
411	4844	9265
412	4856	9253
413	4864	9235
414	4877	9226
415	4887	9211
416	4894	9190
417	4904	9174
418	4918	9167
419	4928	9153
420	4941	9143
421	4953	9133
422	4965	9121
423	4973	9102
424	4983	9086
425	4998	9081
426	5011	9072
427	5024	9063
428	5034	9047
429	5046	9036
430	5059	9028
431	5074	9020
432	5088	9012
433	5100	9001
434	5113	8993
435	5124	8979
436	5137	8969
437	5147	8955
438	5159	8944
439	5169	8929
440	5181	8918
441	5196	8911
442	5209	8901
443	5218	8885
444	5229	8872
445	5235	8850
446	5245	8836
447	5256	8823
448	5266	8808
449	5273	8788
450	5284	8776
451	5297	8767
452	5311	8759
453	5324	8749
454	5335	8735
455	5348	8726
456	5361	8716
457	5373	8705
458	5386	8696
459	5401	8688
460	5413	8677
461	5428	8671
462	5443	8665
463	5457	8657
464	5469	8645
465	5479	8630
466	5489	8616
467	5499	8602
468	5507	8583
469	5519	8572
470	5529	8557
471	5543	8550
472	5556	8540
473	5569	8530
474	5582	8520
475	5595	8510
476	5608	8501
477	5621	8491
478	5635	8482
479	5646	8470
480	5657	8456
481	5667	8442
482	5681	8433
483	5695	8424
484	5705	8411
485	5719	8402
486	5730	8389
487	5739	8374
488	5753	8365
489	5765	8354
490	5773	8336
491	5786	8326
492	5797	8313
493	5810	8303
494	5823	8293
495	5836	8284
496	5848	8272
497	5860	8261
498	5873	8250
499	5883	8236
500	5896	8226
501	5903	8208
502	5914	8195
503	5925	8182
504	5939	8173
505	5953	8164
506	5966	8155
507	5976	8141
508	5989	8131
509	5997	8114
510	6009	8103
511	6019	8089
512	6028	8073
513	6041	8063
514	6049	8046
515	6061	8034
516	6072	8022
517	6086	8013
518	6094	7997
519	6105	7984
520	6120	7977
521	6130	7962
522	6141	7950
523	6150	7935
524	6162	7923
525	6175	7912
526	6185	7899
527	6200	7891
528	6212	7880
529	6220	7863
530	6235	7855
531	6248	7845
532	6258	7831
533	6272	7823
534	6285	7813
535	6298	7802
536	6309	7789
537	6321	7778
538	6333	7766
539	6344	7754
540	6355	7742
541	6366	7728
542	6377	7716
543	6391	7706
544	6403	7696
545	6416	7685
546	6428	7674
547	6438	7660
548	6451	7650
549	6460	7635
550	6473	7625
551	6483	7611
552	6493	7597
553	6506	7587
554	6519	7577
555	6531	7564
556	6541	7551
557	6554	7541
558	6567	7530
559	6580	7521
560	6590	7507
561	6599	7492
562	6613	7482
563	6625	7471
564	6638	7460
565	6653	7452
566	6665	7441
567	6676	7428
568	6686	7415
569	6695	7400
570	6708	7389
571	6721	7379
572	6731	7366
573	6743	7354
574	6754	7342
575	6768	7332
576	6780	7320
577	6791	7308
578	6804	7297
579	6815	7285
580	6827	7273
581	6841	7264
582	6854	7253
583	6866	7242
584	6877	7230
585	6890	7219
586	6903	7208
587	6918	7200
588	6932	7191
589	6944	7180
590	6958	7170
591	6967	7155
592	6978	7143
593	6989	7131
594	7003	7121
595	7012	7106
596	7026	7097
597	7037	7084
598	7045	7068
599	7058	7058
600	7069	7046
601	7081	7034
602	7091	7020
603	7105	7011
604	7117	7000
605	7128	6987
606	7142	6977
607	7153	6964
608	7165	6954
609	7178	6943
610	7187	6928
611	7199	6917
612	7209	6904
613	7223	6893
614	7231	6878
615	7241	6865
616	7251	6852
617	7262	6839
618	7272	6826
619	7282	6812
620	7295	6801
621	7308	6791
622	7320	6779
623	7330	6766
624	7340	6752
625	7349	6739
626	7359	6725
627	7372	6715
628	7382	6701
629	7394	6690
630	7407	6679
631	7418	6666
632	7429	6655
633	7443	6644
634	7456	6634
635	7468	6622
636	7481	6612
637	7494	6601
638	7503	6587
639	7518	6578
640	7531	6568
641	7542	6555
642	7554	6544
643	7568	6534
644	7577	6519
645	7586	6506
646	7601	6496
647	7612	6484
648	7628	6476
649	7639	6464
650	7648	6449
651	7658	6436
652	7669	6424
653	7682	6413
654	7694	6402
655	7705	6389
656	7715	6376
657	7725	6363
658	7736	6351
659	7749	6340
660	7761	6329
661	7776	6319
662	7790	6310
663	7802	6298
664	7811	6284
665	7825	6274
666	7838	6263
667	7853	6254
668	7867	6244
669	7880	6233
670	7889	6219
671	7897	6205
672	7911	6194
673	7923	6183
674	7934	6171
675	7946	6159
676	7954	6145
677	7966	6133
678	7979	6122
679	7991	6111
680	8000	6097
681	8010	6083
682	8021	6071
683	8031	6059
684	8043	6047
685	8056	6036
686	8068	6024
687	8077	6011
688	8089	5999
689	8103	5989
690	8111	5975
691	8121	5962
692	8136	5952
693	8153	5944
694	8162	5931
695	8177	5921
696	8186	5907
697	8192	5892
698	8203	5879
699	8213	5866
700	8221	5852
701	8233	5840
702	8245	5829
703	8257	5818
704	8269	5806
705	8284	5796
706	8296	5785
707	8310	5775
708	8324	5765
709	8337	5753
710	8346	5740
711	8360	5730
712	8374	5719
713	8383	5706
714	8397	5696
715	8404	5680
716	8414	5668
717	8424	5655
718	8441	5647
719	8450	5633
720	8463	5622
721	8480	5614
722	8492	5603
723	8505	5591
724	8518	5581
725	8530	5569
726	8538	5555
727	8552	5545
728	8564	5533
729	8575	5520
730	8585	5508
731	8598	5497
732	8609	5485
733	8620	5473
734	8633	5462
735	8645	5450
736	8657	5438
737	8669	5426
738	8680	5415
739	8690	5402
740	8699	5388
741	8706	5374
742	8720	5363
743	8731	5351
744	8746	5341
745	8758	5330
746	8767	5316
747	8779	5305
748	8791	5293
749	8804	5282
750	8815	5270
751	8825	5257
752	8840	5248
753	8855	5238
754	8868	5227
755	8881	5216
756	8892	5203
757	8905	5192
758	8916	5180
759	8929	5169
760	8941	5157
761	8953	5146
762	8964	5134
763	8976	5122
764	8989	5111
765	8997	5097
766	9004	5083
767	9015	5071
768	9025	5058
769	9043	5050
770	9056	5039
771	9070	5028
772	9083	5017
773	9096	5006
774	9110	4995
775	9124	4985
776	9137	4974
777	9151	4963
778	9169	4955
779	9187	4947
780	9205	4938
781	9218	4927
782	9230	4916
783	9244	4905
784	9256	4893
785	9268	4881
786	9279	4869
787	9291	4858
788	9303	4846
789	9315	4834
790	9329	4824
791	9341	4812
792	9353	4800
793	9368	4790
794	9380	4778
795	9394	4768
796	9407	4756
797	9417	4744
798	9428	4731
799	9445	4722
800	9459	4711
801	9468	4698
802	9480	4687
803	9493	4675
804	9500	4661
805	9511	4649
806	9528	4640
807	9544	4630
808	9557	4619
809	9570	4607
810	9581	4595
811	9589	4582
812	9597	4568
813	9611	4557
814	9622	4545
815	9633	4533
816	9645	4521
817	9656	4509
818	9666	4496
819	9680	4486
820	9690	4473
821	9703	4462
822	9712	4449
823	9727	4438
824	9738	4426
825	9751	4415
826	9763	4403
827	9776	4392
828	9787	4380
829	9803	4370
830	9815	4358
831	9827	4346
832	9837	4334
833	9847	4321
834	9861	4310
835	9874	4299
836	9884	4286
837	9898	4276
838	9911	4264
839	9919	4251
840	9935	4241
841	9947	4229
842	9960	4218
843	9972	4206
844	9986	4195
845	9996	4183
846	10009	4171
847	10022	4160
848	10037	4149
849	10048	4137
850	10057	4124
851	10069	4112
852	10082	4101
853	10091	4088
854	10104	4077
855	10116	4065
856	10127	4053
857	10134	4039
858	10145	4027
859	10157	4015
860	10174	4005
861	10187	3994
862	10202	3983
863	10213	3971
864	10229	3961
865	10235	3947
866	10247	3936
867	10261	3924
868	10271	3912
869	10281	3899
870	10294	3888
871	10309	3877
872	10322	3866
873	10336	3855
874	10350	3844
875	10360	3831
876	10373	3820
877	10383	3808
878	10396	3796
879	10406	3784
880	10417	3772
881	10430	3760
882	10446	3750
883	10459	3738
884	10469	3726
885	10480	3714
886	10494	3703
887	10507	3691
888	10518	3679
889	10530	3668
890	10541	3655
891	10551	3643
892	10560	3630
893	10574	3619
894	10584	3607
895	10592	3593
896	10604	3582
897	10617	3570
898	10631	3559
899	10640	3546
900	10655	3535
901	10665	3523
902	10679	3512
903	10691	3500
904	10702	3488
905	10712	3476
906	10721	3463
907	10732	3451
908	10744	3439
909	10754	3427
910	10767	3415
911	10780	3404
912	10791	3392
913	10807	3381
914	10818	3369
915	10828	3357
916	10839	3345
917	10848	3332
918	10858	3320
919	10870	3308
920	10882	3296
921	10893	3284
922	10904	3272
923	10914	3260
924	10929	3249
925	10938	3236
926	10950	3224
927	10961	3212
928	10975	3201
929	10989	3190
930	11000	3178
931	11011	3166
932	11025	3155
933	11038	3143
934	11047	3131
935	11058	3119
936	11073	3108
937	11086	3096
938	11098	3084
939	11109	3072
940	11125	3062
941	11134	3049
942	11141	3036
943	11152	3024
944	11166	3013
945	11178	3001
946	11186	2988
947	11196	2976
948	11206	2963
949	11216	2951
950	11232	2940
951	11244	2929
952	11258	2917
953	11272	2906
954	11289	2896
955	11301	2884
956	11312	2872
957	11325	2860
958	11338	2849
959	11348	2837
960	11362	2825
961	11373	2813
962	11386	2802
963	11393	2789
964	11406	2777
965	11417	2765
966	11426	2753
967	11442	2742
968	11453	2730
969	11464	2718
970	11474	2706
971	11485	2694
972	11494	2681
973	11506	2669
974	11515	2657
975	11528	2645
976	11541	2634
977	11552	2622
978	11561	2609
979	11571	2597
980	11586	2586
981	11597	2574
982	11607	2562
983	11614	2549
984	11630	2538
985	11642	2526
986	11653	2514
987	11669	2504
988	11681	2492
989	11691	2480
990	11705	2468
991	11718	2457
992	11730	2445
993	11743	2433
994	11754	2421
995	11770	2410
996	11790	2400
997	11809	2390
998	11823	2378
999	11837	2367
1000	11854	2356
1001	11868	2345
1002	11879	2333
1003	11890	2321
1004	11902	2309
1005	11917	2298
1006	11932	2287
1007	11944	2275
1008	11957	2263
1009	11968	2251
1010	11979	2239
1011	11993	2228
1012	12003	2215
1013	12017	2204
1014	12028	2192
1015	12034	2179
1016	12046	2167
1017	12061	2156
1018	12071	2144
1019	12088	2133
1020	12101	2121
1021	12109	2109
1022	12124	2097
1023	12137	2086
1024	12147	2073
1025	12159	2062
1026	12172	2050
1027	12184	2038
1028	12196	2026
1029	12206	2014
1030	12219	2002
1031	12233	1991
1032	12248	1980
1033	12260	1968
1034	12272	1956
1035	12283	1944
1036	12293	1932
1037	12302	1920
1038	12315	1908
1039	12326	1896
1040	12337	1884
1041	12348	1872
1042	12363	1861
1043	12373	1848
1044	12385	1837
1045	12400	1825
1046	12413	1813
1047	12424	1802
1048	12437	1790
1049	12447	1778
1050	12457	1766
1051	12466	1753
1052	12478	1742
1053	12489	1730
1054	12504	1718
1055	12518	1707
1056	12535	1695
1057	12549	1684
1058	12560	1672
1059	12572	1660
1060	12583	1648
1061	12595	1636
1062	12605	1624
1063	12616	1612
1064	12628	1600
1065	12640	1588
1066	12650	1576
1067	12662	1565
1068	12673	1553
1069	12686	1541
1070	12697	1529
1071	12709	1517
1072	12722	1505
1073	12731	1493
1074	12743	1481
1075	12757	1470
1076	12770	1458
1077	12784	1446
1078	12798	1435
1079	12811	1423
1080	12824	1411
1081	12837	1400
1082	12850	1388
1083	12863	1376
1084	12875	1364
1085	12887	1352
1086	12902	1341
1087	12914	1329
1088	12926	1317
1089	12940	1305
1090	12953	1294
1091	12965	1282
1092	12979	1270
1093	12992	1258
1094	13002	1246
1095	13014	1234
1096	13030	1223
1097	13045	1211
1098	13059	1200
1099	13075	1188
1100	13083	1176
1101	13098	1164
1102	13109	1152
1103	13118	1140
1104	13129	1128
1105	13145	1117
1106	13157	1105
1107	13174	1093
1108	13188	1082
1109	13201	1070
1110	13214	1058
1111	13224	1046
1112	13236	1034
1113	13248	1022
1114	13263	1011
1115	13276	999
1116	13287	987
1117	13300	975
1118	13312	963
1119	13324	951
1120	13337	939
1121	13346	927
1122	13358	915
1123	13372	904
1124	13382	892
1125	13395	880
1126	13407	868
1127	13420	856
1128	13435	844
1129	13448	833
1130	13456	820
1131	13468	809
1132	13479	797
1133	13495	785
1134	13508	773
1135	13522	761
1136	13536	750
1137	13547	738
1138	13560	726
1139	13574	714
1140	13584	702
1141	13593	690
1142	13601	678
1143	13612	666
1144	13623	654
1145	13637	642
1146	13648	630
1147	13660	618
1148	13671	606
1149	13682	594
1150	13694	582
1151	13705	571
1152	13718	559
1153	13732	547
1154	13744	535
1155	13754	523
1156	13771	511
1157	13786	500
1158	13796	488
1159	13816	476
1160	13831	464
1161	13840	452
1162	13854	440
1163	13866	428
1164	13878	416
1165	13889	405
1166	13899	393
1167	13914	381
1168	13926	369
1169	13936	357
1170	13951	345
1171	13962	333
1172	13975	321
1173	13990	309
1174	14001	297
1175	14011	285
1176	14022	274
1177	14032	262
1178	14043	250
1179	14056	238
1180	14073	226
1181	14082	214
1182	14095	202
1183	14108	190
1184	14122	178
1185	14136	166
1186	14146	154
1187	14158	143
1188	14171	131
1189	14182	119
1190	14198	107
1191	14207	95
1192	14221	83
1193	14234	71
1194	14247	59
1195	14256	47
1196	14266	35
1197	14281	23
1198	14289	11
1199	14298	0
