iter	RMSE
230	1513.766056
231	1513.067072
232	1512.416472
233	1511.640921
234	1511.133531
235	1510.696042
236	1509.73166
237	1509.196271
238	1508.88972
239	1508.371272
240	1507.982402
241	1507.557318
242	1507.330209
243	1506.805105
244	1506.673766
245	1506.322942
246	1505.867735
247	1505.330905
248	1505.000779
249	1503.787755
250	1503.4809
251	1503.157722
252	1502.512084
253	1502.137073
254	1501.632809
255	1501.325325
256	1500.818008
257	1499.971794
258	1499.29021
259	1498.774844
260	1498.313508
261	1497.864974
262	1497.314729
263	1496.716767
264	1496.567179
265	1495.847049
266	1495.568373
267	1495.139616
268	1494.49861
269	1493.999644
270	1493.410711
271	1492.785242
272	1492.270715
273	1491.763676
274	1491.209824
275	1490.908569
276	1490.556911
277	1489.691879
278	1489.343923
279	1489.203761
280	1488.852992
281	1488.602478
282	1487.877508
283	1487.286331
284	1486.702109
285	1486.079647
286	1485.651959
287	1484.684826
288	1484.06696
289	1483.649225
290	1482.945361
291	1482.480102
292	1482.318775
293	1481.87377
294	1481.134332
295	1480.596651
296	1480.177891
297	1479.716746
298	1479.44591
299	1479.041266
300	1478.580724
301	1477.871215
302	1477.484887
303	1476.502836
304	1476.237216
305	1476.071257
306	1475.587476
307	1474.87354
308	1474.480756
309	1474.106914
310	1473.467041
311	1473.009396
312	1472.524298
313	1472.068078
314	1471.773603
315	1471.556426
316	1471.334363
317	1470.661719
318	1470.451883
319	1470.334293
320	1469.700188
321	1469.056086
322	1468.388016
323	1468.12601
324	1467.71982
325	1467.026845
326	1466.67098
327	1466.060571
328	1465.853902
329	1465.351698
330	1464.60312
331	1464.1057
332	1464.008554
333	1463.54887
334	1463.333172
335	1463.132896
336	1462.722267
337	1462.60945
338	1462.448452
339	1462.027972
340	1461.730539
341	1461.506497
342	1460.99213
343	1460.753155
344	1460.042143
345	1459.275255
346	1458.796916
347	1458.410693
348	1458.13825
349	1457.35392
350	1457.251117
351	1456.830842
352	1456.529339
353	1456.16515
354	1455.729218
355	1455.33854
356	1455.008919
357	1454.770255
358	1454.511193
359	1454.127958
360	1453.727564
361	1453.496708
362	1453.070176
363	1452.491066
364	1452.240808
365	1452.089347
366	1451.868647
367	1451.637172
368	1451.439509
369	1451.155076
370	1450.864788
371	1450.388513
372	1449.914941
373	1449.808614
374	1449.385061
375	1449.004567
376	1448.43507
377	1448.318116
378	1447.76854
379	1447.460463
380	1447.059461
381	1446.788435
382	1446.411882
383	1445.778633
384	1445.002606
385	1444.698466
386	1444.319559
387	1443.935431
388	1443.519986
389	1443.31962
390	1442.979106
391	1442.73633
392	1441.909284
393	1441.513388
394	1441.400908
395	1440.977867
396	1440.422022
397	1440.074694
398	1439.796952
399	1439.040109
400	1438.777554
401	1438.371505
402	1437.835861
403	1437.556112
404	1437.43076
405	1437.216616
406	1436.911165
407	1436.680378
408	1436.037792
409	1435.472904
410	1435.116542
411	1434.636816
412	1434.449927
413	1434.005449
414	1433.390906
415	1432.964415
416	1432.641946
417	1432.236084
418	1432.048608
419	1431.479469
420	1431.204211
421	1431.006932
422	1430.592685
423	1430.19286
424	1429.946664
425	1429.706548
426	1429.50146
427	1428.905881
428	1428.699266
429	1428.618412
430	1427.747636
431	1427.549344
432	1427.022803
433	1426.721434
434	1426.329712
435	1426.115305
436	1425.893193
437	1425.364051
438	1425.150437
439	1424.718039
440	1424.366715
441	1424.181721
442	1423.621866
443	1423.433819
444	1422.822785
445	1422.527127
446	1422.219258
447	1421.983125
448	1421.644306
449	1421.078981
450	1420.9724
451	1420.66584
452	1420.430343
453	1420.156619
454	1419.904819
455	1419.723091
456	1419.596763
457	1419.361865
458	1419.111219
459	1418.746286
460	1418.423529
461	1418.146279
462	1417.332364
463	1417.039949
464	1416.847538
465	1416.772874
466	1416.645136
467	1416.55003
468	1416.40822
469	1416.269271
470	1415.990202
471	1415.697757
472	1415.154914
473	1414.570312
474	1414.381428
475	1414.315118
476	1414.07307
477	1413.633689
478	1413.190736
479	1412.991376
480	1412.874914
481	1412.665265
482	1412.083426
483	1411.809315
484	1411.534875
485	1411.045289
486	1410.821226
487	1410.437469
488	1410.018093
489	1409.770744
490	1409.539634
491	1409.389889
492	1408.821323
493	1408.615157
494	1408.353671
495	1408.145229
496	1407.937688
497	1407.32172
498	1407.136395
499	1406.793531
500	1406.481672
501	1406.280378
502	1405.997059
503	1405.585364
504	1405.458085
505	1405.249242
506	1405.082157
507	1404.805511
508	1404.668415
509	1404.35571
510	1404.132721
511	1403.901002
512	1403.66906
513	1403.535663
514	1402.95635
515	1402.833383
516	1402.53033
517	1402.296867
518	1402.041508
519	1401.926263
520	1401.795537
521	1401.31459
522	1401.023524
523	1400.666457
524	1400.497239
525	1400.246022
526	1400.121384
527	1399.960675
528	1399.840404
529	1399.324792
530	1398.949254
531	1398.722882
532	1398.427286
533	1398.026713
534	1397.75716
535	1397.631333
536	1397.286526
537	1396.889628
538	1396.780256
539	1396.598939
540	1396.403408
541	1396.220137
542	1395.795709
543	1395.639061
544	1395.2378
545	1394.92712
546	1394.800981
547	1394.530393
548	1394.398738
549	1394.22263
550	1393.947279
551	1393.775603
552	1393.503476
553	1393.048179
554	1392.857939
555	1392.561891
556	1392.430738
557	1392.079934
558	1391.774902
559	1391.555671
560	1391.301647
561	1390.990276
562	1390.834182
563	1390.657718
564	1390.465678
565	1390.258483
566	1390.088032
567	1389.808285
568	1389.506825
569	1389.15382
570	1389.113246
571	1389.050289
572	1388.641827
573	1388.293622
574	1388.009502
575	1387.727602
576	1387.56083
577	1387.111258
578	1386.822468
579	1386.6895
580	1386.261359
581	1386.10255
582	1385.704591
583	1385.623505
584	1385.489148
585	1385.34317
586	1385.092871
587	1384.99639
588	1384.833733
589	1384.652434
590	1384.358741
591	1384.242005
592	1384.089968
593	1383.887177
594	1383.749856
595	1383.545403
596	1383.390328
597	1383.239402
598	1382.910163
599	1382.769242
600	1382.553376
601	1381.996074
602	1381.922395
603	1381.690884
604	1381.51521
605	1381.264434
606	1380.994142
607	1380.83211
608	1380.311054
609	1379.979439
610	1379.622668
611	1379.265809
612	1378.912058
613	1378.454597
614	1378.080599
615	1377.950447
616	1377.715165
617	1377.386058
618	1377.350033
619	1376.986538
620	1376.810313
621	1376.50435
622	1376.156724
623	1375.933118
624	1375.796371
625	1375.559107
626	1375.35284
627	1375.19203
628	1375.065231
629	1374.908458
630	1374.733477
631	1374.107874
632	1373.982085
633	1373.60257
634	1373.347113
635	1373.048085
636	1372.838351
637	1372.653721
638	1372.366907
639	1372.038275
640	1371.698012
641	1371.293637
642	1371.231982
643	1371.075622
644	1370.97205
645	1370.88995
646	1370.721067
647	1370.526601
648	1370.150964
649	1370.017065
650	1369.726286
651	1369.544325
652	1369.405817
653	1369.101725
654	1368.943512
655	1368.79702
656	1368.603649
657	1368.494215
658	1368.377114
659	1368.210995
660	1367.93895
661	1367.851259
662	1367.607486
663	1367.322499
664	1367.255742
665	1366.869914
666	1366.618835
667	1366.351269
668	1366.257508
669	1366.092229
670	1365.873669
671	1365.870744
672	1365.669708
673	1365.514318
674	1365.228011
675	1365.095132
676	1364.910336
677	1364.738652
678	1364.721594
679	1364.356154
680	1364.242844
681	1364.129121
682	1363.928066
683	1363.849276
684	1363.608711
685	1363.488361
686	1363.35155
687	1363.207428
688	1363.005382
689	1362.745112
690	1362.624915
691	1362.559394
692	1362.441781
693	1362.321017
694	1362.249415
695	1362.082099
696	1361.95458
697	1361.881387
698	1361.774849
699	1361.459238
700	1361.416016
701	1361.343029
702	1361.14863
703	1360.978199
704	1360.955332
705	1360.694334
706	1360.390877
707	1360.104409
708	1359.912018
709	1359.655117
710	1359.523164
711	1359.313374
712	1359.162423
713	1358.895456
714	1358.74406
715	1358.593244
716	1358.372276
717	1358.064272
718	1357.850551
719	1357.523466
720	1357.396722
721	1357.217695
722	1357.114822
723	1356.863541
724	1356.748432
725	1356.63153
726	1356.491606
727	1356.462317
728	1355.869943
729	1355.719052
730	1355.539287
731	1355.388711
732	1355.013756
733	1354.723167
734	1354.606318
735	1354.453821
736	1354.276435
737	1354.180328
738	1354.046805
739	1353.872451
740	1353.729773
741	1353.498885
742	1353.3368
743	1353.207475
744	1352.977994
745	1352.690665
746	1352.536069
747	1352.352646
748	1352.172975
749	1352.103814
750	1351.893454
751	1351.800485
752	1351.784356
753	1351.696327
754	1351.450347
755	1351.275493
756	1351.081338
757	1350.942223
758	1350.787048
759	1350.659052
760	1350.472321
761	1350.362428
762	1350.214961
763	1350.024248
764	1349.945194
765	1349.833664
766	1349.603367
767	1349.472333
768	1349.341678
769	1349.152131
770	1349.049569
771	1348.983741
772	1348.89213
773	1348.73344
774	1348.408018
775	1348.028882
776	1347.919849
777	1347.795938
778	1347.716446
779	1347.609957
780	1347.576212
781	1347.545107
782	1347.370664
783	1347.273781
784	1347.160305
785	1346.839715
786	1346.633212
787	1346.457871
788	1346.39371
789	1346.308236
790	1346.202281
791	1346.099437
792	1345.767472
793	1345.707553
794	1345.642602
795	1345.499263
796	1345.354486
797	1345.246214
798	1345.065069
799	1344.873169
800	1344.431639
801	1344.148153
802	1343.994044
803	1343.92686
804	1343.734663
805	1343.638858
806	1343.526463
807	1343.39933
808	1342.995249
809	1342.88415
810	1342.779713
811	1342.50233
812	1342.385811
813	1342.285909
814	1342.142964
815	1341.982986
816	1341.922429
817	1341.73433
818	1341.709179
819	1341.586465
820	1341.1526
821	1341.032758
822	1340.843213
823	1340.772175
824	1340.647061
825	1340.532357
826	1340.39904
827	1340.262467
828	1340.196931
829	1340.089694
830	1339.953732
831	1339.738179
832	1339.471817
833	1339.189325
834	1338.961608
835	1338.839873
836	1338.809365
837	1338.662306
838	1338.543697
839	1338.308889
840	1337.920705
841	1337.664586
842	1337.551931
843	1337.457607
844	1337.40987
845	1337.323346
846	1336.796632
847	1336.689063
848	1336.443834
849	1336.240977
850	1336.128769
851	1335.946809
852	1335.821487
853	1335.78431
854	1335.682139
855	1335.522664
856	1335.349259
857	1335.247818
858	1335.218301
859	1335.094513
860	1334.984867
861	1334.833991
862	1334.687863
863	1334.570515
864	1334.407949
865	1334.323756
866	1334.226651
867	1334.111789
868	1333.96493
869	1333.922719
870	1333.716494
871	1333.656516
872	1333.504399
873	1333.440823
874	1333.21857
875	1333.098519
876	1332.78391
877	1332.702332
878	1332.573717
879	1332.399239
880	1332.359272
881	1332.150117
882	1332.071908
883	1331.98613
884	1331.932813
885	1331.798084
886	1331.663139
887	1331.596
888	1331.363023
889	1331.209706
890	1331.100241
891	1331.025939
892	1330.894542
893	1330.812052
894	1330.658256
895	1330.647724
896	1330.421847
897	1330.35055
898	1330.261933
899	1330.069008
900	1330.008511
901	1329.852116
902	1329.776691
903	1329.682962
904	1329.405729
905	1329.302235
906	1329.147715
907	1328.903845
908	1328.704582
909	1328.648975
910	1328.609872
911	1328.488724
912	1328.355817
913	1328.24589
914	1328.008502
915	1327.915501
916	1327.895492
917	1327.726362
918	1327.542698
919	1327.422301
920	1327.360564
921	1327.159247
922	1327.036101
923	1326.8793
924	1326.681428
925	1326.55171
926	1326.303858
927	1326.169001
928	1326.06913
929	1325.87217
930	1325.760869
931	1325.599532
932	1325.51849
933	1325.294933
934	1325.159333
935	1324.98873
936	1324.871774
937	1324.620924
938	1324.433933
939	1324.309518
940	1324.13136
941	1323.996037
942	1323.933862
943	1323.826884
944	1323.722711
945	1323.660723
946	1323.575599
947	1323.448464
948	1323.361247
949	1323.033589
950	1322.965337
951	1322.911997
952	1322.833063
953	1322.604621
954	1322.496132
955	1322.31259
956	1322.2031
957	1321.940919
958	1321.873738
959	1321.784488
960	1321.657481
961	1321.486647
962	1321.345
963	1321.156872
964	1321.108647
965	1321.064291
966	1320.96655
967	1320.856181
968	1320.68261
969	1320.537141
970	1320.396007
971	1320.149087
972	1319.703489
973	1319.577236
974	1319.434775
975	1319.236595
976	1319.112718
977	1319.074404
978	1318.976755
979	1318.661103
980	1318.486825
981	1318.353233
982	1318.228058
983	1317.975302
984	1317.663361
985	1317.597273
986	1317.565063
987	1317.340243
988	1317.251552
989	1317.148259
990	1316.741183
991	1316.557745
992	1316.449392
993	1316.384536
994	1316.326595
995	1316.273986
996	1316.135534
997	1315.985395
998	1315.9318
999	1315.796286
1000	1315.590831
1001	1315.382494
1002	1315.249978
1003	1315.216153
1004	1314.96135
1005	1314.922436
1006	1314.584623
1007	1314.492345
1008	1314.470474
1009	1314.395005
1010	1314.270304
1011	1314.085515
1012	1313.964161
1013	1313.785088
1014	1313.714569
1015	1313.655343
1016	1313.580237
1017	1313.448288
1018	1313.154373
1019	1313.020901
1020	1312.9378
1021	1312.864444
1022	1312.748727
1023	1312.600941
1024	1312.34606
1025	1312.235705
1026	1312.180812
1027	1312.073639
1028	1311.974898
1029	1311.790233
1030	1311.746356
1031	1311.627183
1032	1311.463657
1033	1311.365868
1034	1311.245733
1035	1311.011942
1036	1310.853219
1037	1310.713663
1038	1310.555796
1039	1310.458968
1040	1310.395408
1041	1310.153277
1042	1310.059326
1043	1309.957375
1044	1309.893203
1045	1309.746865
1046	1309.578161
1047	1309.534127
1048	1309.482266
1049	1309.375625
1050	1309.228336
1051	1309.113126
1052	1309.011698
1053	1308.896886
1054	1308.765412
1055	1308.678158
1056	1308.542556
1057	1308.384862
1058	1308.227779
1059	1308.167299
1060	1308.095049
1061	1307.928287
1062	1307.79187
1063	1307.721359
1064	1307.587023
1065	1307.532805
1066	1307.34429
1067	1307.055897
1068	1306.962475
1069	1306.801651
1070	1306.581579
1071	1306.393657
1072	1306.366809
1073	1306.28336
1074	1306.162497
1075	1306.077001
1076	1306.007396
1077	1305.915299
1078	1305.765619
1079	1305.630998
1080	1305.559274
1081	1305.51517
1082	1305.40374
1083	1305.252813
1084	1305.158485
1085	1305.018321
1086	1304.707391
1087	1304.667826
1088	1304.474415
1089	1304.424703
1090	1304.378002
1091	1304.302479
1092	1304.217996
1093	1304.115041
1094	1304.031001
1095	1303.904232
1096	1303.819501
1097	1303.612591
1098	1303.53362
1099	1303.438972
