iter	Passed	Remaining
176	4207	21942
177	4234	21933
178	4261	21926
179	4286	21910
180	4309	21881
181	4338	21884
182	4363	21864
183	4383	21822
184	4409	21806
185	4435	21794
186	4462	21789
187	4489	21777
188	4515	21765
189	4538	21739
190	4564	21723
191	4587	21697
192	4614	21683
193	4636	21655
194	4661	21636
195	4685	21609
196	4709	21585
197	4733	21565
198	4757	21539
199	4781	21515
200	4808	21506
201	4837	21505
202	4866	21502
203	4893	21490
204	4917	21468
205	4941	21443
206	4966	21426
207	4994	21419
208	5019	21398
209	5042	21371
210	5065	21342
211	5086	21307
212	5105	21261
213	5132	21250
214	5154	21215
215	5176	21185
216	5201	21166
217	5229	21158
218	5254	21137
219	5277	21111
220	5298	21073
221	5327	21068
222	5353	21054
223	5379	21038
224	5406	21024
225	5434	21016
226	5459	20996
227	5486	20981
228	5511	20963
229	5540	20957
230	5564	20932
231	5593	20928
232	5616	20898
233	5640	20875
234	5667	20861
235	5691	20836
236	5715	20813
237	5743	20800
238	5770	20788
239	5795	20768
240	5816	20730
241	5840	20707
242	5868	20696
243	5895	20681
244	5918	20653
245	5943	20632
246	5967	20608
247	5994	20593
248	6023	20587
249	6048	20563
250	6070	20531
251	6093	20503
252	6115	20473
253	6138	20445
254	6160	20415
255	6182	20383
256	6203	20348
257	6228	20327
258	6253	20307
259	6277	20279
260	6297	20242
261	6326	20236
262	6350	20212
263	6372	20180
264	6398	20162
265	6421	20133
266	6448	20118
267	6477	20108
268	6504	20095
269	6528	20070
270	6559	20065
271	6583	20041
272	6608	20019
273	6632	19993
274	6655	19967
275	6679	19942
276	6707	19928
277	6734	19911
278	6760	19893
279	6785	19872
280	6815	19863
281	6837	19833
282	6861	19809
283	6884	19779
284	6904	19743
285	6931	19728
286	6954	19699
287	6977	19673
288	6999	19641
289	7023	19616
290	7048	19595
291	7073	19573
292	7095	19542
293	7118	19514
294	7142	19491
295	7168	19471
296	7195	19453
297	7219	19430
298	7245	19410
299	7271	19391
300	7298	19372
301	7322	19350
302	7346	19325
303	7372	19305
304	7397	19283
305	7423	19263
306	7448	19240
307	7476	19226
308	7499	19197
309	7520	19166
310	7544	19140
311	7568	19114
312	7595	19098
313	7621	19078
314	7645	19053
315	7669	19029
316	7694	19006
317	7723	18992
318	7746	18965
319	7773	18947
320	7796	18920
321	7819	18892
322	7844	18869
323	7869	18847
324	7899	18837
325	7935	18839
326	7969	18840
327	8003	18838
328	8028	18813
329	8055	18797
330	8081	18776
331	8105	18750
332	8132	18732
333	8153	18699
334	8174	18666
335	8199	18644
336	8227	18628
337	8255	18610
338	8279	18586
339	8307	18569
340	8332	18547
341	8356	18520
342	8382	18499
343	8406	18474
344	8426	18441
345	8453	18421
346	8479	18400
347	8506	18381
348	8535	18366
349	8558	18339
350	8581	18311
351	8601	18278
352	8628	18259
353	8653	18235
354	8681	18219
355	8706	18196
356	8736	18182
357	8766	18169
358	8794	18151
359	8821	18132
360	8847	18111
361	8871	18085
362	8899	18068
363	8922	18040
364	8946	18014
365	8965	17980
366	8986	17947
367	9008	17919
368	9035	17899
369	9061	17877
370	9083	17849
371	9106	17821
372	9133	17802
373	9158	17778
374	9181	17749
375	9203	17721
376	9227	17695
377	9250	17668
378	9271	17638
379	9294	17610
380	9321	17591
381	9346	17567
382	9373	17548
383	9402	17531
384	9415	17485
385	9441	17463
386	9460	17430
387	9484	17403
388	9508	17378
389	9534	17357
390	9557	17330
391	9583	17308
392	9609	17286
393	9629	17255
394	9653	17229
395	9678	17206
396	9705	17186
397	9731	17164
398	9760	17147
399	9786	17125
400	9811	17102
401	9836	17078
402	9862	17057
403	9885	17030
404	9911	17009
405	9939	16990
406	9964	16966
407	9990	16945
408	10020	16928
409	10051	16916
410	10076	16892
411	10098	16863
412	10125	16843
413	10156	16828
414	10183	16809
415	10213	16794
416	10244	16779
417	10275	16765
418	10305	16749
419	10328	16723
420	10355	16701
421	10379	16676
422	10405	16653
423	10432	16633
424	10457	16608
425	10482	16584
426	10508	16563
427	10534	16540
428	10561	16518
429	10584	16492
430	10610	16470
431	10632	16440
432	10659	16420
433	10685	16397
434	10710	16373
435	10736	16351
436	10763	16330
437	10790	16308
438	10813	16281
439	10841	16262
440	10866	16238
441	10889	16211
442	10914	16187
443	10939	16163
444	10966	16141
445	10987	16111
446	11015	16091
447	11046	16075
448	11074	16056
449	11099	16032
450	11125	16010
451	11151	15987
452	11173	15959
453	11196	15931
454	11220	15905
455	11241	15876
456	11266	15851
457	11291	15827
458	11312	15798
459	11337	15773
460	11360	15746
461	11383	15719
462	11406	15693
463	11430	15667
464	11456	15645
465	11479	15618
466	11502	15591
467	11528	15567
468	11556	15548
469	11582	15525
470	11606	15499
471	11633	15477
472	11656	15451
473	11681	15427
474	11706	15403
475	11733	15382
476	11759	15359
477	11785	15336
478	11810	15311
479	11841	15295
480	11871	15277
481	11895	15251
482	11927	15236
483	11952	15212
484	11978	15189
485	12006	15168
486	12031	15143
487	12061	15126
488	12088	15104
489	12116	15083
490	12144	15063
491	12173	15043
492	12197	15018
493	12224	14996
494	12249	14971
495	12282	14957
496	12307	14932
497	12336	14912
498	12363	14890
499	12391	14869
500	12421	14851
501	12444	14824
502	12469	14799
503	12496	14778
504	12518	14749
505	12546	14728
506	12565	14696
507	12586	14667
508	12607	14638
509	12633	14615
510	12657	14589
511	12677	14559
512	12707	14540
513	12732	14516
514	12755	14489
515	12786	14471
516	12810	14445
517	12833	14419
518	12861	14398
519	12883	14369
520	12908	14345
521	12931	14318
522	12960	14298
523	12987	14275
524	13011	14250
525	13035	14225
526	13068	14208
527	13089	14180
528	13115	14157
529	13140	14131
530	13165	14107
531	13194	14087
532	13217	14060
533	13247	14041
534	13275	14019
535	13296	13991
536	13325	13970
537	13352	13947
538	13378	13925
539	13406	13903
540	13429	13876
541	13457	13855
542	13482	13830
543	13506	13804
544	13534	13782
545	13559	13757
546	13585	13734
547	13611	13710
548	13635	13685
549	13660	13660
550	13686	13636
551	13712	13613
552	13737	13588
553	13762	13564
554	13794	13545
555	13820	13521
556	13845	13497
557	13869	13472
558	13899	13451
559	13923	13426
560	13948	13401
561	13969	13373
562	13995	13349
563	14017	13321
564	14048	13302
565	14073	13277
566	14096	13251
567	14124	13229
568	14153	13207
569	14179	13184
570	14199	13154
571	14225	13131
572	14252	13108
573	14282	13087
574	14312	13068
575	14344	13049
576	14371	13026
577	14401	13006
578	14430	12985
579	14458	12963
580	14489	12942
581	14515	12918
582	14539	12893
583	14564	12868
584	14593	12847
585	14620	12824
586	14643	12797
587	14668	12772
588	14694	12748
589	14725	12728
590	14751	12704
591	14776	12679
592	14807	12660
593	14832	12635
594	14853	12606
595	14878	12581
596	14907	12560
597	14928	12532
598	14954	12508
599	14980	12484
600	15002	12456
601	15025	12429
602	15052	12406
603	15076	12380
604	15097	12352
605	15122	12327
606	15148	12303
607	15173	12278
608	15198	12253
609	15225	12229
610	15248	12203
611	15273	12179
612	15301	12156
613	15324	12129
614	15347	12103
615	15369	12075
616	15393	12050
617	15423	12029
618	15449	12005
619	15471	11978
620	15498	11954
621	15523	11929
622	15543	11900
623	15563	11872
624	15588	11847
625	15612	11821
626	15638	11797
627	15669	11776
628	15692	11750
629	15717	11725
630	15745	11702
631	15770	11677
632	15795	11653
633	15825	11631
634	15854	11610
635	15879	11584
636	15908	11562
637	15936	11540
638	15960	11514
639	15988	11491
640	16014	11467
641	16041	11443
642	16063	11417
643	16086	11390
644	16114	11367
645	16137	11340
646	16162	11316
647	16189	11292
648	16214	11267
649	16243	11245
650	16269	11220
651	16291	11194
652	16316	11168
653	16338	11142
654	16366	11119
655	16391	11094
656	16417	11070
657	16445	11047
658	16471	11022
659	16495	10997
660	16520	10971
661	16548	10948
662	16576	10925
663	16601	10901
664	16629	10878
665	16658	10855
666	16679	10827
667	16703	10802
668	16725	10775
669	16750	10750
670	16775	10725
671	16804	10702
672	16825	10675
673	16853	10652
674	16877	10626
675	16905	10603
676	16929	10577
677	16954	10552
678	16976	10525
679	16998	10499
680	17023	10474
681	17052	10451
682	17085	10431
683	17107	10404
684	17134	10380
685	17157	10354
686	17180	10328
687	17210	10306
688	17234	10280
689	17262	10257
690	17288	10232
691	17318	10210
692	17343	10185
693	17376	10165
694	17402	10141
695	17430	10117
696	17457	10093
697	17485	10070
698	17515	10048
699	17542	10024
700	17570	10001
701	17602	9979
702	17626	9954
703	17650	9928
704	17674	9902
705	17701	9878
706	17726	9853
707	17753	9829
708	17779	9804
709	17807	9781
710	17831	9755
711	17858	9732
712	17882	9706
713	17913	9684
714	17934	9657
715	17961	9633
716	17987	9608
717	18010	9582
718	18033	9556
719	18058	9530
720	18085	9506
721	18108	9480
722	18133	9455
723	18159	9430
724	18187	9407
725	18213	9382
726	18236	9356
727	18262	9332
728	18288	9307
729	18314	9282
730	18341	9258
731	18367	9233
732	18392	9208
733	18417	9183
734	18442	9158
735	18461	9130
736	18481	9103
737	18505	9077
738	18530	9051
739	18557	9027
740	18583	9003
741	18607	8977
742	18628	8950
743	18656	8926
744	18683	8903
745	18710	8878
746	18736	8854
747	18761	8828
748	18781	8801
749	18807	8776
750	18836	8753
751	18862	8728
752	18891	8705
753	18914	8679
754	18937	8653
755	18964	8629
756	18989	8604
757	19013	8578
758	19037	8553
759	19057	8525
760	19079	8499
761	19109	8476
762	19134	8451
763	19160	8426
764	19185	8401
765	19211	8376
766	19243	8354
767	19269	8329
768	19294	8304
769	19322	8281
770	19344	8254
771	19365	8227
772	19393	8204
773	19418	8178
774	19445	8154
775	19467	8128
776	19495	8104
777	19521	8079
778	19546	8054
779	19568	8028
780	19596	8004
781	19620	7978
782	19642	7952
783	19667	7927
784	19688	7900
785	19713	7875
786	19737	7849
787	19761	7824
788	19786	7799
789	19813	7774
790	19842	7751
791	19870	7727
792	19897	7703
793	19925	7678
794	19949	7653
795	19972	7627
796	19994	7601
797	20024	7578
798	20043	7550
799	20069	7526
800	20096	7501
801	20123	7477
802	20151	7453
803	20179	7429
804	20199	7402
805	20222	7376
806	20247	7351
807	20267	7324
808	20292	7299
809	20316	7273
810	20343	7249
811	20371	7225
812	20401	7201
813	20426	7176
814	20451	7151
815	20476	7126
816	20501	7101
817	20530	7077
818	20554	7052
819	20577	7026
820	20604	7002
821	20630	6977
822	20654	6951
823	20680	6926
824	20706	6902
825	20732	6877
826	20760	6853
827	20779	6826
828	20806	6801
829	20826	6774
830	20850	6749
831	20872	6723
832	20899	6698
833	20927	6674
834	20953	6649
835	20975	6623
836	21001	6599
837	21028	6574
838	21057	6550
839	21087	6526
840	21115	6502
841	21139	6477
842	21164	6452
843	21188	6426
844	21212	6401
845	21234	6375
846	21258	6349
847	21278	6323
848	21307	6299
849	21327	6272
850	21359	6249
851	21390	6226
852	21411	6200
853	21437	6175
854	21462	6149
855	21488	6125
856	21514	6100
857	21540	6075
858	21567	6051
859	21591	6025
860	21618	6001
861	21644	5976
862	21669	5950
863	21694	5925
864	21715	5899
865	21743	5875
866	21773	5851
867	21796	5825
868	21826	5802
869	21856	5778
870	21895	5756
871	21924	5732
872	21953	5708
873	21986	5685
874	22007	5658
875	22036	5634
876	22065	5610
877	22088	5585
878	22113	5559
879	22139	5534
880	22162	5509
881	22191	5485
882	22223	5461
883	22246	5435
884	22271	5410
885	22295	5385
886	22320	5360
887	22349	5335
888	22374	5310
889	22401	5285
890	22427	5260
891	22452	5235
892	22478	5210
893	22501	5184
894	22527	5160
895	22554	5135
896	22581	5110
897	22605	5084
898	22632	5060
899	22657	5035
900	22684	5010
901	22709	4985
902	22732	4959
903	22756	4933
904	22783	4909
905	22811	4884
906	22834	4858
907	22859	4833
908	22888	4809
909	22907	4782
910	22935	4758
911	22975	4736
912	23012	4713
913	23050	4690
914	23086	4667
915	23125	4645
916	23176	4625
917	23223	4604
918	23255	4580
919	23279	4554
920	23311	4530
921	23342	4506
922	23371	4481
923	23402	4457
924	23432	4433
925	23458	4407
926	23491	4384
927	23521	4359
928	23548	4334
929	23578	4310
930	23607	4285
931	23632	4259
932	23661	4235
933	23684	4209
934	23721	4186
935	23751	4161
936	23784	4137
937	23814	4112
938	23841	4087
939	23865	4062
940	23889	4036
941	23914	4011
942	23943	3986
943	23969	3961
944	23996	3936
945	24024	3910
946	24052	3885
947	24082	3861
948	24105	3835
949	24127	3809
950	24154	3784
951	24182	3759
952	24209	3734
953	24240	3709
954	24262	3683
955	24282	3657
956	24306	3632
957	24328	3606
958	24358	3581
959	24384	3556
960	24408	3530
961	24438	3505
962	24464	3480
963	24491	3455
964	24517	3429
965	24539	3404
966	24565	3378
967	24585	3352
968	24609	3326
969	24633	3301
970	24659	3276
971	24682	3250
972	24707	3224
973	24730	3199
974	24755	3173
975	24782	3148
976	24807	3123
977	24826	3096
978	24854	3071
979	24877	3046
980	24904	3021
981	24929	2995
982	24958	2970
983	24982	2945
984	25009	2919
985	25028	2893
986	25060	2869
987	25083	2843
988	25111	2818
989	25131	2792
990	25153	2766
991	25177	2741
992	25203	2715
993	25225	2690
994	25251	2664
995	25275	2639
996	25301	2613
997	25326	2588
998	25354	2563
999	25380	2538
1000	25404	2512
1001	25427	2486
1002	25451	2461
1003	25478	2436
1004	25498	2410
1005	25523	2384
1006	25552	2359
1007	25576	2334
1008	25596	2308
1009	25623	2283
1010	25646	2257
1011	25670	2232
1012	25691	2206
1013	25714	2180
1014	25741	2155
1015	25768	2130
1016	25794	2105
1017	25819	2079
1018	25844	2054
1019	25871	2029
1020	25892	2003
1021	25921	1978
1022	25951	1953
1023	25973	1927
1024	25997	1902
1025	26022	1876
1026	26043	1851
1027	26069	1825
1028	26094	1800
1029	26123	1775
1030	26148	1750
1031	26178	1724
1032	26206	1699
1033	26232	1674
1034	26252	1648
1035	26279	1623
1036	26299	1597
1037	26328	1572
1038	26352	1547
1039	26380	1521
1040	26402	1496
1041	26431	1471
1042	26454	1445
1043	26481	1420
1044	26506	1395
1045	26529	1369
1046	26552	1344
1047	26577	1318
1048	26602	1293
1049	26620	1267
1050	26646	1242
1051	26674	1217
1052	26699	1191
1053	26723	1166
1054	26744	1140
1055	26771	1115
1056	26799	1090
1057	26827	1064
1058	26849	1039
1059	26877	1014
1060	26903	988
1061	26929	963
1062	26956	938
1063	26982	912
1064	27011	887
1065	27036	862
1066	27061	836
1067	27084	811
1068	27113	786
1069	27138	760
1070	27163	735
1071	27188	710
1072	27215	684
1073	27241	659
1074	27268	634
1075	27293	608
1076	27318	583
1077	27342	558
1078	27370	532
1079	27387	507
1080	27408	481
1081	27435	456
1082	27459	431
1083	27485	405
1084	27508	380
1085	27534	354
1086	27561	329
1087	27582	304
1088	27606	278
1089	27631	253
1090	27663	228
1091	27692	202
1092	27716	177
1093	27744	152
1094	27763	126
1095	27791	101
1096	27816	76
1097	27847	50
1098	27873	25
1099	27898	0
