iter	RMSE
251	1499.689468
252	1499.223943
253	1498.718258
254	1497.9553
255	1497.625013
256	1496.957688
257	1496.231628
258	1495.923975
259	1495.292097
260	1494.625745
261	1494.325796
262	1493.758591
263	1493.170526
264	1492.550165
265	1492.247935
266	1491.698083
267	1491.383657
268	1490.991303
269	1490.59911
270	1490.39962
271	1490.230483
272	1489.512686
273	1489.066986
274	1488.924425
275	1488.5284
276	1487.995025
277	1487.821394
278	1487.307947
279	1487.002222
280	1486.588499
281	1486.299681
282	1485.972559
283	1485.613541
284	1485.105352
285	1484.566276
286	1484.226261
287	1483.878747
288	1483.407557
289	1483.089217
290	1482.513785
291	1482.212592
292	1481.908057
293	1481.570066
294	1481.38723
295	1481.094483
296	1480.855809
297	1480.594227
298	1479.970207
299	1479.57845
300	1479.163681
301	1478.277758
302	1477.680107
303	1477.018374
304	1476.736876
305	1475.480199
306	1475.240585
307	1474.843308
308	1474.525764
309	1473.935905
310	1473.002827
311	1472.867906
312	1472.434888
313	1472.2782
314	1471.502212
315	1471.10584
316	1470.733028
317	1470.299197
318	1469.949595
319	1469.741386
320	1469.35245
321	1468.809573
322	1468.329877
323	1467.83843
324	1467.609864
325	1467.127805
326	1466.931449
327	1466.406643
328	1465.54003
329	1465.162173
330	1464.654393
331	1464.494113
332	1464.228022
333	1463.891104
334	1463.506979
335	1463.300278
336	1463.011402
337	1462.74497
338	1462.228283
339	1461.982098
340	1461.677093
341	1461.112231
342	1460.717468
343	1460.109264
344	1459.819023
345	1459.562659
346	1459.352348
347	1459.102464
348	1458.752683
349	1457.788568
350	1457.352387
351	1457.003561
352	1456.714557
353	1456.476252
354	1456.219903
355	1455.957582
356	1455.594287
357	1455.397341
358	1455.12984
359	1454.7176
360	1454.317873
361	1453.676307
362	1453.530713
363	1453.017904
364	1452.62008
365	1452.328601
366	1451.577121
367	1450.924345
368	1450.749744
369	1450.521645
370	1450.325449
371	1449.682266
372	1449.43415
373	1449.227906
374	1448.866756
375	1448.314056
376	1447.987601
377	1447.618756
378	1447.508455
379	1447.197099
380	1447.017747
381	1446.412804
382	1446.228428
383	1446.114791
384	1446.071759
385	1445.920536
386	1445.439719
387	1445.072336
388	1444.771787
389	1444.452251
390	1443.934509
391	1443.451169
392	1443.100356
393	1442.871698
394	1442.5803
395	1442.352257
396	1441.974417
397	1441.553434
398	1441.377883
399	1441.158486
400	1440.743511
401	1440.636708
402	1440.314255
403	1439.985828
404	1439.660381
405	1439.360119
406	1439.07283
407	1438.693124
408	1438.456204
409	1437.949437
410	1437.517214
411	1437.103679
412	1436.720218
413	1436.325071
414	1436.116867
415	1435.965013
416	1435.648118
417	1435.432057
418	1434.94377
419	1434.46
420	1434.259827
421	1434.0318
422	1433.688155
423	1433.344167
424	1433.137685
425	1432.569222
426	1432.153522
427	1431.619659
428	1431.345531
429	1431.093358
430	1430.726169
431	1430.389388
432	1430.188468
433	1429.8594
434	1429.725227
435	1429.456607
436	1429.150331
437	1428.986995
438	1428.644642
439	1428.379295
440	1428.158089
441	1427.916271
442	1427.541048
443	1427.271605
444	1426.727071
445	1426.18662
446	1426.045871
447	1425.926431
448	1425.811276
449	1425.716762
450	1425.586343
451	1425.415101
452	1424.583324
453	1424.436118
454	1424.282423
455	1423.789847
456	1423.507831
457	1423.335619
458	1422.941961
459	1422.70963
460	1422.330335
461	1421.704332
462	1421.423446
463	1421.204027
464	1420.998887
465	1420.670284
466	1420.599433
467	1420.365053
468	1420.137114
469	1420.063511
470	1419.977692
471	1419.938599
472	1419.805907
473	1419.59169
474	1419.455482
475	1419.04125
476	1418.927145
477	1418.506492
478	1418.400033
479	1418.287978
480	1417.900078
481	1417.747879
482	1417.413528
483	1417.304216
484	1417.223017
485	1417.140746
486	1417.020132
487	1416.837618
488	1416.58622
489	1416.424216
490	1416.277348
491	1416.116559
492	1415.81449
493	1415.628279
494	1415.354603
495	1415.263627
496	1415.225803
497	1415.068072
498	1414.556185
499	1414.477526
500	1414.27771
501	1413.916175
502	1413.330995
503	1413.063637
504	1412.87791
505	1412.265652
506	1412.119832
507	1411.691279
508	1411.326437
509	1410.847831
510	1410.394982
511	1410.243079
512	1409.915961
513	1409.583506
514	1409.330745
515	1409.121613
516	1408.913003
517	1408.460989
518	1408.352341
519	1407.97977
520	1407.714505
521	1407.540128
522	1407.307514
523	1406.78576
524	1406.575672
525	1406.335494
526	1405.937943
527	1405.59765
528	1405.29577
529	1405.131559
530	1404.789316
531	1404.771189
532	1404.439639
533	1404.419635
534	1404.045852
535	1403.833029
536	1403.65045
537	1403.424582
538	1403.114056
539	1402.952407
540	1402.722322
541	1402.584093
542	1402.399098
543	1401.977998
544	1401.509105
545	1401.265009
546	1401.174569
547	1400.946157
548	1400.669708
549	1400.604496
550	1400.346562
551	1399.877338
552	1399.634367
553	1399.412234
554	1399.214451
555	1399.074374
556	1398.799236
557	1398.555747
558	1398.353772
559	1398.167726
560	1398.039618
561	1397.685862
562	1397.515418
563	1397.275295
564	1397.11245
565	1396.668488
566	1396.191753
567	1396.042125
568	1395.952722
569	1395.709038
570	1395.60338
571	1395.286496
572	1395.171871
573	1394.637623
574	1394.374187
575	1394.254584
576	1394.064042
577	1393.965956
578	1393.565579
579	1393.40598
580	1393.293484
581	1393.195578
582	1393.020311
583	1392.758187
584	1392.523677
585	1392.388791
586	1392.297626
587	1392.188937
588	1391.992997
589	1391.872464
590	1391.590273
591	1391.466008
592	1391.247916
593	1390.85454
594	1390.80228
595	1390.540688
596	1390.240708
597	1389.969297
598	1389.735001
599	1389.522368
600	1389.435626
601	1389.29263
602	1389.064584
603	1388.888856
604	1388.568183
605	1388.462967
606	1388.282555
607	1387.962218
608	1387.777284
609	1387.650918
610	1387.522889
611	1387.168221
612	1387.017707
613	1386.846746
614	1386.503848
615	1386.420357
616	1386.273959
617	1386.2048
618	1385.99032
619	1385.469247
620	1385.094878
621	1384.928705
622	1384.781203
623	1384.629403
624	1384.487665
625	1384.061853
626	1383.974335
627	1383.724157
628	1383.364479
629	1383.223888
630	1383.095477
631	1382.733864
632	1382.615507
633	1382.450793
634	1382.202837
635	1381.973342
636	1381.768017
637	1381.646151
638	1381.595175
639	1381.185385
640	1381.054222
641	1380.883827
642	1380.820942
643	1380.575292
644	1380.465709
645	1380.334487
646	1380.154749
647	1379.992381
648	1379.823558
649	1379.764908
650	1379.511433
651	1379.43887
652	1379.183744
653	1378.932402
654	1378.641493
655	1378.360387
656	1377.938418
657	1377.855817
658	1377.582999
659	1377.150443
660	1377.008028
661	1376.716227
662	1376.604701
663	1376.456941
664	1376.323521
665	1375.961461
666	1375.602489
667	1375.498543
668	1375.381599
669	1374.9289
670	1374.794002
671	1374.686027
672	1374.606033
673	1374.25708
674	1373.958672
675	1373.842484
676	1373.600705
677	1373.31717
678	1373.187952
679	1372.900907
680	1372.689189
681	1372.429452
682	1372.211949
683	1372.025675
684	1371.713795
685	1371.664306
686	1371.431673
687	1371.351551
688	1371.19979
689	1370.939764
690	1370.710796
691	1370.463791
692	1370.360282
693	1370.29702
694	1369.825696
695	1369.712287
696	1369.414348
697	1369.351415
698	1369.317423
699	1369.106171
700	1368.786537
701	1368.681451
702	1368.482131
703	1368.149135
704	1368.131484
705	1367.963241
706	1367.826647
707	1367.708388
708	1367.611396
709	1367.567249
710	1367.388255
711	1367.297465
712	1366.751685
713	1366.390817
714	1366.121612
715	1365.756049
716	1365.618066
717	1365.269536
718	1364.893847
719	1364.737519
720	1364.550618
721	1364.106418
722	1363.758404
723	1363.610552
724	1363.477905
725	1363.1188
726	1363.011102
727	1362.913895
728	1362.831415
729	1362.616849
730	1362.16722
731	1361.841406
732	1361.778476
733	1361.225959
734	1361.11063
735	1360.843137
736	1360.574688
737	1360.374437
738	1360.027198
739	1359.876615
740	1359.640689
741	1359.514897
742	1359.130461
743	1358.967468
744	1358.679628
745	1358.61066
746	1358.420273
747	1358.197435
748	1357.942847
749	1357.833286
750	1357.536291
751	1357.392433
752	1357.196489
753	1356.929099
754	1356.743864
755	1356.550309
756	1356.29664
757	1356.111323
758	1356.026759
759	1355.937473
760	1355.607227
761	1355.523541
762	1355.4399
763	1355.160923
764	1355.003265
765	1354.745432
766	1354.517853
767	1354.479329
768	1354.253325
769	1354.152187
770	1353.934002
771	1353.813804
772	1353.772363
773	1353.630917
774	1353.37772
775	1353.343807
776	1353.136592
777	1352.866382
778	1352.829183
779	1352.576915
780	1352.377456
781	1352.239761
782	1352.075596
783	1352.012598
784	1351.857176
785	1351.743793
786	1351.617458
787	1351.453442
788	1351.404961
789	1351.303197
790	1351.252603
791	1351.06937
792	1350.965709
793	1350.758448
794	1350.714373
795	1350.446832
796	1350.12711
797	1349.916393
798	1349.716919
799	1349.593798
800	1349.355243
801	1349.147522
802	1348.918796
803	1348.864857
804	1348.48671
805	1348.235593
806	1348.193997
807	1347.888229
808	1347.796883
809	1347.679758
810	1347.575895
811	1347.193933
812	1346.985058
813	1346.852672
814	1346.690382
815	1346.645908
816	1346.514967
817	1346.375195
818	1346.266056
819	1346.038228
820	1345.963602
821	1345.76099
822	1345.719737
823	1345.575934
824	1345.289661
825	1345.111867
826	1344.679775
827	1344.619771
828	1344.485962
829	1344.448892
830	1344.350102
831	1344.269971
832	1344.052808
833	1343.986206
834	1343.948578
835	1343.694711
836	1343.573883
837	1343.39567
838	1343.28235
839	1342.894037
840	1342.56325
841	1342.318345
842	1342.130631
843	1342.026704
844	1341.841625
845	1341.774117
846	1341.697914
847	1341.442356
848	1341.345759
849	1341.318987
850	1341.219026
851	1341.165272
852	1340.93561
853	1340.778588
854	1340.418601
855	1339.938905
856	1339.843584
857	1339.755421
858	1339.553001
859	1339.349956
860	1339.047155
861	1338.932437
862	1338.794966
863	1338.693354
864	1338.519405
865	1338.449196
866	1338.386588
867	1338.192676
868	1338.049474
869	1337.935209
870	1337.760005
871	1337.555362
872	1337.11974
873	1337.026964
874	1336.923514
875	1336.850568
876	1336.767191
877	1336.509458
878	1336.335598
879	1336.168569
880	1336.020352
881	1335.977841
882	1335.949838
883	1335.837376
884	1335.484392
885	1335.38607
886	1335.118116
887	1335.035969
888	1334.731315
889	1334.498519
890	1334.387776
891	1334.28755
892	1334.004485
893	1333.970035
894	1333.939314
895	1333.872608
896	1333.625612
897	1333.362581
898	1333.189197
899	1333.138104
900	1332.791539
901	1332.670604
902	1332.561146
903	1332.358213
904	1332.080947
905	1331.934843
906	1331.653454
907	1331.448506
908	1331.344433
909	1331.225923
910	1330.804657
911	1330.609044
912	1330.545512
913	1330.422413
914	1330.241656
915	1330.147774
916	1329.941388
917	1329.904764
918	1329.828287
919	1329.670595
920	1329.62849
921	1329.562164
922	1329.341152
923	1329.13439
924	1328.911248
925	1328.696296
926	1328.42833
927	1328.389642
928	1328.100345
929	1328.04517
930	1327.906903
931	1327.831936
932	1327.594772
933	1327.515725
934	1327.473144
935	1327.396286
936	1327.292939
937	1327.095352
938	1326.969183
939	1326.820032
940	1326.660542
941	1326.420816
942	1326.28719
943	1326.046745
944	1325.824091
945	1325.740261
946	1325.646255
947	1325.507434
948	1325.324586
949	1325.235694
950	1325.168675
951	1325.063787
952	1324.990989
953	1324.870203
954	1324.775301
955	1324.682952
956	1324.661012
957	1324.51152
958	1324.416919
959	1324.327527
960	1324.298859
961	1324.134123
962	1324.087895
963	1323.880816
964	1323.817003
965	1323.723741
966	1323.574404
967	1323.41043
968	1323.261638
969	1323.111129
970	1322.928752
971	1322.762101
972	1322.34359
973	1322.29415
974	1322.219113
975	1322.122065
976	1321.98491
977	1321.937933
978	1321.779388
979	1321.71616
980	1321.269334
981	1321.115278
982	1320.905877
983	1320.814085
984	1320.432237
985	1320.198817
986	1319.999959
987	1319.898427
988	1319.823596
989	1319.728588
990	1319.614396
991	1319.261065
992	1318.992172
993	1318.696006
994	1318.666526
995	1318.473498
996	1318.317495
997	1318.098909
998	1317.986282
999	1317.62105
1000	1317.469236
1001	1317.367227
1002	1317.312741
1003	1317.270937
1004	1317.172384
1005	1316.892465
1006	1316.796296
1007	1316.700134
1008	1316.645111
1009	1316.482302
1010	1316.357147
1011	1316.209797
1012	1316.160191
1013	1316.028132
1014	1315.877771
1015	1315.742609
1016	1315.626
1017	1315.440582
1018	1315.341432
1019	1315.235479
1020	1315.20375
1021	1315.134553
1022	1315.079728
1023	1314.937452
1024	1314.836401
1025	1314.675412
1026	1314.569373
1027	1314.426905
1028	1314.312345
1029	1314.295275
1030	1314.09949
1031	1314.079727
1032	1314.014973
1033	1313.916253
1034	1313.715968
1035	1313.439131
1036	1313.38386
1037	1313.276057
1038	1313.155544
1039	1313.117038
1040	1312.942241
1041	1312.851789
1042	1312.761995
1043	1312.718001
1044	1312.621969
1045	1312.394073
1046	1312.185328
1047	1312.138564
1048	1312.097991
1049	1311.885558
1050	1311.788475
1051	1311.674334
1052	1311.407077
1053	1311.386817
1054	1311.204518
1055	1311.158345
1056	1311.044389
1057	1310.680352
1058	1310.525862
1059	1310.508055
1060	1310.387717
1061	1310.317335
1062	1310.200371
1063	1310.137334
1064	1309.9777
1065	1309.862939
1066	1309.803232
1067	1309.594931
1068	1309.517166
1069	1309.249599
1070	1309.232831
1071	1309.082074
1072	1308.962198
1073	1308.912203
1074	1308.809092
1075	1308.481256
1076	1308.275491
1077	1308.146617
1078	1308.045307
1079	1307.979682
1080	1307.778505
1081	1307.67692
1082	1307.564621
1083	1307.515544
1084	1307.369829
1085	1307.254271
1086	1307.174193
1087	1307.136832
1088	1307.057443
1089	1306.762466
1090	1306.598361
1091	1306.516054
1092	1306.412008
1093	1306.357035
1094	1306.254553
1095	1306.182922
1096	1306.148209
1097	1306.113692
1098	1306.08633
1099	1305.913877
