iter	RMSE
212	1770.849998
213	1770.368272
214	1769.889161
215	1769.531068
216	1768.947004
217	1768.610725
218	1768.086831
219	1767.480979
220	1767.021378
221	1766.630204
222	1765.669431
223	1764.832721
224	1764.419554
225	1764.108434
226	1763.646499
227	1763.159184
228	1762.669264
229	1762.114873
230	1761.501823
231	1760.947625
232	1760.492877
233	1759.960225
234	1759.424022
235	1758.975134
236	1758.555736
237	1758.1923
238	1757.624131
239	1757.209895
240	1756.820777
241	1756.501125
242	1756.115114
243	1755.270354
244	1754.702089
245	1754.316873
246	1753.610393
247	1753.288621
248	1752.837701
249	1752.422066
250	1752.123581
251	1751.687219
252	1751.19346
253	1750.483588
254	1750.207248
255	1749.806769
256	1749.354434
257	1748.722297
258	1748.456328
259	1748.109606
260	1747.755173
261	1747.121486
262	1746.777647
263	1746.468171
264	1745.880168
265	1745.344206
266	1744.944211
267	1744.342997
268	1744.070682
269	1743.574131
270	1743.281896
271	1742.804209
272	1742.553607
273	1742.18584
274	1741.857264
275	1741.554794
276	1741.449401
277	1741.175418
278	1740.891664
279	1740.311376
280	1739.910735
281	1739.422493
282	1739.014821
283	1738.493583
284	1738.05136
285	1737.66518
286	1737.371861
287	1737.057315
288	1736.537508
289	1736.343221
290	1736.177045
291	1735.552159
292	1735.010123
293	1734.594085
294	1734.162083
295	1733.874538
296	1733.484508
297	1733.36371
298	1733.085389
299	1732.845556
300	1732.608998
301	1732.254717
302	1731.928243
303	1731.627941
304	1731.380246
305	1731.130375
306	1730.794144
307	1730.339529
308	1729.998483
309	1729.839558
310	1729.714658
311	1729.457755
312	1728.874579
313	1728.579282
314	1728.335971
315	1728.118435
316	1727.903375
317	1727.607549
318	1727.319047
319	1727.057651
320	1726.813792
321	1726.312698
322	1726.199384
323	1725.948968
324	1725.468461
325	1725.344763
326	1725.206722
327	1725.02354
328	1724.709118
329	1724.427929
330	1724.031855
331	1723.704532
332	1723.472877
333	1723.266431
334	1723.001614
335	1722.785898
336	1722.5521
337	1722.197838
338	1721.951575
339	1721.419806
340	1721.040594
341	1720.785413
342	1720.697053
343	1720.396211
344	1719.950888
345	1719.563718
346	1719.23833
347	1718.8916
348	1718.678432
349	1718.472989
350	1718.191319
351	1717.880996
352	1717.775774
353	1717.439861
354	1717.094198
355	1716.600534
356	1716.513737
357	1715.929985
358	1715.502699
359	1715.136409
360	1714.886602
361	1714.577169
362	1714.280115
363	1713.967606
364	1713.693249
365	1713.281435
366	1712.910139
367	1712.809381
368	1712.633611
369	1712.439401
370	1712.013722
371	1711.807245
372	1711.716162
373	1711.475103
374	1711.171031
375	1710.882137
376	1710.613475
377	1710.195705
378	1710.086418
379	1709.856884
380	1709.706647
381	1709.529126
382	1709.384907
383	1709.145607
384	1708.849492
385	1708.439444
386	1708.363587
387	1708.120499
388	1707.741628
389	1707.53369
390	1707.341991
391	1707.103711
392	1706.963309
393	1706.746176
394	1706.557698
395	1706.367126
396	1705.910093
397	1705.85943
398	1705.628479
399	1705.391135
400	1705.086952
401	1704.94643
402	1704.736019
403	1704.574883
404	1704.259656
405	1704.12316
406	1703.908968
407	1703.715864
408	1703.503519
409	1703.256784
410	1702.969859
411	1702.794881
412	1702.588032
413	1702.380457
414	1702.118197
415	1702.039244
416	1701.839807
417	1701.473791
418	1701.324292
419	1701.083639
420	1700.801179
421	1700.556313
422	1700.262207
423	1700.052448
424	1699.753243
425	1699.547637
426	1699.391786
427	1699.195497
428	1699.077638
429	1698.972799
430	1698.627995
431	1698.289084
432	1698.193008
433	1697.96455
434	1697.75868
435	1697.554761
436	1697.271962
437	1697.119188
438	1697.029346
439	1696.795113
440	1696.697287
441	1696.609975
442	1696.435601
443	1696.312262
444	1696.092596
445	1695.608222
446	1695.503842
447	1695.364397
448	1695.043378
449	1694.812429
450	1694.626025
451	1694.390464
452	1694.32263
453	1694.049881
454	1693.706659
455	1693.560949
456	1693.259815
457	1692.999187
458	1692.735328
459	1692.594351
460	1692.357834
461	1692.059038
462	1691.890705
463	1691.74936
464	1691.652667
465	1691.473392
466	1691.43804
467	1691.275492
468	1690.989908
469	1690.85255
470	1690.493125
471	1690.338625
472	1690.233615
473	1690.077054
474	1689.933181
475	1689.833616
476	1689.741313
477	1689.662616
478	1689.49101
479	1689.067754
480	1688.981407
481	1688.710051
482	1688.479889
483	1688.379259
484	1687.942805
485	1687.825877
486	1687.554664
487	1687.485533
488	1687.306764
489	1686.886455
490	1686.62903
491	1686.398088
492	1686.237255
493	1686.054763
494	1685.766026
495	1685.672231
496	1685.49061
497	1685.292598
498	1685.009949
499	1684.731267
500	1684.382295
501	1684.132318
502	1684.026903
503	1683.810393
504	1683.70341
505	1683.533291
506	1683.429544
507	1683.328008
508	1682.953256
509	1682.651624
510	1682.44789
511	1682.286457
512	1681.978391
513	1681.677579
514	1681.567716
515	1681.389084
516	1681.251638
517	1681.097501
518	1680.932726
519	1680.663614
520	1680.518459
521	1680.280003
522	1680.015807
523	1679.859534
524	1679.215808
525	1679.153208
526	1678.950247
527	1678.783635
528	1678.590047
529	1678.37587
530	1678.131152
531	1677.885021
532	1677.612723
533	1677.49737
534	1677.315954
535	1677.062132
536	1676.885855
537	1676.77782
538	1676.584625
539	1676.326812
540	1676.208258
541	1676.171988
542	1676.025315
543	1675.830773
544	1675.643675
545	1675.377729
546	1675.271031
547	1675.182507
548	1674.800315
549	1674.22964
550	1673.991784
551	1673.85072
552	1673.702142
553	1673.505845
554	1673.461103
555	1673.237351
556	1673.108265
557	1673.013213
558	1672.896275
559	1672.722887
560	1672.538356
561	1672.482738
562	1672.391321
563	1672.223554
564	1672.020446
565	1671.937532
566	1671.869549
567	1671.775636
568	1671.608441
569	1671.434629
570	1671.349621
571	1671.257109
572	1671.025985
573	1670.873323
574	1670.722393
575	1670.381205
576	1670.102951
577	1669.941587
578	1669.709407
579	1669.588124
580	1669.452468
581	1669.293249
582	1669.146402
583	1669.034787
584	1668.872801
585	1668.68279
586	1668.382917
587	1668.125983
588	1667.990607
589	1667.923151
590	1667.878231
591	1667.732281
592	1667.474117
593	1667.252412
594	1667.06854
595	1666.970772
596	1666.872197
597	1666.734108
598	1666.447256
599	1666.232657
600	1666.012347
601	1665.956537
602	1665.859158
603	1665.699004
604	1665.412866
605	1665.250329
606	1665.179917
607	1664.705612
608	1664.543526
609	1664.391247
610	1664.187568
611	1663.976481
612	1663.926955
613	1663.52987
614	1663.412961
615	1663.084125
616	1662.920793
617	1662.710815
618	1662.646214
619	1662.497735
620	1662.349995
621	1662.271196
622	1662.125584
623	1661.983305
624	1661.76682
625	1661.614991
626	1661.447133
627	1661.290871
628	1661.153918
629	1661.005047
630	1660.845303
631	1660.719202
632	1660.438541
633	1660.338803
634	1660.19623
635	1660.129846
636	1660.093581
637	1659.870104
638	1659.698097
639	1659.590297
640	1659.474692
641	1659.421231
642	1659.267645
643	1659.108842
644	1659.029596
645	1658.867304
646	1658.718624
647	1658.628271
648	1658.451986
649	1658.400485
650	1658.277192
651	1658.169021
652	1657.980885
653	1657.737388
654	1657.588508
655	1657.451491
656	1657.259641
657	1657.065093
658	1656.928148
659	1656.775308
660	1656.595808
661	1656.461718
662	1656.284463
663	1656.159411
664	1656.051677
665	1655.915648
666	1655.849073
667	1655.728245
668	1655.404767
669	1655.276464
670	1655.179075
671	1655.095636
672	1654.928102
673	1654.804172
674	1654.681995
675	1654.583323
676	1654.46448
677	1654.284908
678	1654.121269
679	1654.009765
680	1653.972084
681	1653.923805
682	1653.778381
683	1653.751482
684	1653.657729
685	1653.490214
686	1653.435857
687	1653.24127
688	1653.082872
689	1653.064539
690	1653.023484
691	1652.848369
692	1652.737118
693	1652.634665
694	1652.496844
695	1652.452354
696	1652.35766
697	1651.947659
698	1651.838707
699	1651.624833
700	1651.534899
701	1651.424568
702	1651.292945
703	1651.213424
704	1651.101517
705	1651.008334
706	1650.95703
707	1650.855017
708	1650.79182
709	1650.675946
710	1650.546217
711	1650.434418
712	1650.22333
713	1650.083832
714	1650.005199
715	1649.892439
716	1649.684022
717	1649.580276
718	1649.544099
719	1649.503311
720	1649.405417
721	1649.269889
722	1649.136629
723	1648.943419
724	1648.914617
725	1648.868016
726	1648.83852
727	1648.73831
728	1648.326407
729	1648.228757
730	1648.177919
731	1648.090986
732	1647.951296
733	1647.732269
734	1647.472875
735	1647.250474
736	1647.153765
737	1647.117453
738	1647.074251
739	1646.988314
740	1646.804806
741	1646.636833
742	1646.467453
743	1646.220267
744	1646.097199
745	1646.050396
746	1645.896954
747	1645.718492
748	1645.623682
749	1645.496913
750	1645.366628
751	1645.27715
752	1645.215419
753	1645.0253
754	1644.940274
755	1644.749546
756	1644.47743
757	1644.394549
758	1644.269706
759	1644.086949
760	1643.905676
761	1643.721213
762	1643.255913
763	1643.124685
764	1643.0288
765	1642.942886
766	1642.814699
767	1642.73374
768	1642.646567
769	1642.497353
770	1642.430181
771	1642.376166
772	1642.21334
773	1642.100422
774	1641.968118
775	1641.889096
776	1641.720611
777	1641.496156
778	1641.45201
779	1641.240588
780	1641.161818
781	1640.91962
782	1640.802131
783	1640.740765
784	1640.563893
785	1640.489389
786	1640.314172
787	1640.191135
788	1639.965472
789	1639.864635
790	1639.775011
791	1639.511892
792	1639.365112
793	1639.229918
794	1639.130843
795	1639.08894
796	1639.049584
797	1638.97625
798	1638.912263
799	1638.796866
800	1638.599284
801	1638.576713
802	1638.417648
803	1638.254392
804	1638.129836
805	1638.102325
806	1637.862542
807	1637.761512
808	1637.602676
809	1637.553953
810	1637.505559
811	1637.451164
812	1637.250185
813	1637.157069
814	1637.013294
815	1636.949346
816	1636.905095
817	1636.871827
818	1636.834276
819	1636.780332
820	1636.689495
821	1636.58932
822	1636.498
823	1636.360035
824	1636.17379
825	1636.13928
826	1635.98822
827	1635.854003
828	1635.703101
829	1635.649805
830	1635.482741
831	1635.205085
832	1635.155911
833	1635.096296
834	1634.954966
835	1634.723307
836	1634.5223
837	1634.359427
838	1634.335283
839	1634.237421
840	1634.146315
841	1633.991762
842	1633.933241
843	1633.869896
844	1633.788785
845	1633.771126
846	1633.711891
847	1633.61529
848	1633.476384
849	1633.369815
850	1633.31743
851	1633.133253
852	1633.09567
853	1632.962393
854	1632.750339
855	1632.565786
856	1632.506148
857	1632.438159
858	1632.300986
859	1632.181023
860	1632.101913
861	1631.958216
862	1631.858573
863	1631.729402
864	1631.631673
865	1631.549522
866	1631.510308
867	1631.41859
868	1631.356566
869	1631.299346
870	1631.144728
871	1631.072887
872	1630.991291
873	1630.886332
874	1630.755412
875	1630.639385
876	1630.502653
877	1630.313044
878	1630.280081
879	1630.147725
880	1630.079366
881	1629.943162
882	1629.821402
883	1629.810275
884	1629.731221
885	1629.655352
886	1629.616676
887	1629.44003
888	1629.326765
889	1629.204831
890	1629.14979
891	1629.057103
892	1628.914178
893	1628.838654
894	1628.768802
895	1628.734416
896	1628.637672
897	1628.421516
898	1628.312298
899	1628.22452
900	1628.161257
901	1628.025291
902	1627.935352
903	1627.724385
904	1627.530322
905	1627.402853
906	1627.334707
907	1627.147822
908	1627.04155
909	1626.975984
910	1626.83172
911	1626.755416
912	1626.667991
913	1626.609715
914	1626.548678
915	1626.471072
916	1626.444365
917	1626.320979
918	1626.159957
919	1626.01689
920	1625.89768
921	1625.795999
922	1625.592467
923	1625.536756
924	1625.451731
925	1625.379676
926	1625.180913
927	1625.072879
928	1625.065106
929	1624.986791
930	1624.879986
931	1624.606945
932	1624.517951
933	1624.374969
934	1624.295288
935	1624.251973
936	1624.137098
937	1624.105018
938	1623.994949
939	1623.941561
940	1623.915926
941	1623.794226
942	1623.751522
943	1623.633228
944	1623.576472
945	1623.465263
946	1623.374779
947	1623.23917
948	1623.191589
949	1623.135643
950	1623.074314
951	1623.040425
952	1622.905468
953	1622.793675
954	1622.737171
955	1622.691007
956	1622.638782
957	1622.60774
958	1622.512267
959	1622.460929
960	1622.373718
961	1622.238334
962	1622.11449
963	1621.989805
964	1621.900719
965	1621.828503
966	1621.753992
967	1621.625395
968	1621.528452
969	1621.455571
970	1621.415796
971	1621.384175
972	1621.340567
973	1621.287417
974	1621.16745
975	1621.090573
976	1621.019743
977	1620.839458
978	1620.76509
979	1620.697588
980	1620.665611
981	1620.539136
982	1620.391031
983	1620.333225
984	1620.311537
985	1620.275925
986	1620.118876
987	1620.093872
988	1620.003017
989	1619.879844
990	1619.725987
991	1619.592756
992	1619.5647
993	1619.463853
994	1619.356171
995	1619.192544
996	1619.125858
997	1619.035292
998	1618.912
999	1618.817957
1000	1618.753003
1001	1618.666332
1002	1618.574897
1003	1618.41486
1004	1618.299337
1005	1618.209455
1006	1618.113167
1007	1618.06441
1008	1618.026014
1009	1617.943531
1010	1617.874918
1011	1617.75675
1012	1617.571764
1013	1617.486511
1014	1617.365402
1015	1617.234398
1016	1617.054706
1017	1616.96073
1018	1616.899269
1019	1616.843992
1020	1616.689055
1021	1616.606396
1022	1616.45396
1023	1616.435379
1024	1616.259419
1025	1616.11249
1026	1616.085331
1027	1615.979401
1028	1615.918393
1029	1615.807483
1030	1615.78143
1031	1615.590732
1032	1615.457959
1033	1615.441977
1034	1615.368824
1035	1615.35933
1036	1615.253774
1037	1615.135225
1038	1615.006161
1039	1614.916082
1040	1614.844349
1041	1614.821541
1042	1614.749059
1043	1614.674927
1044	1614.587606
1045	1614.425347
1046	1614.304627
1047	1614.191888
1048	1614.072251
1049	1613.905957
1050	1613.879291
1051	1613.845833
1052	1613.725241
1053	1613.583929
1054	1613.446989
1055	1613.404736
1056	1613.370844
1057	1613.291285
1058	1613.188257
1059	1613.071752
1060	1613.019213
1061	1612.905143
1062	1612.775393
1063	1612.634222
1064	1612.522729
1065	1612.443303
1066	1612.410876
1067	1612.359289
1068	1612.263387
1069	1612.138784
1070	1612.071243
1071	1611.971965
1072	1611.903313
1073	1611.730268
1074	1611.649804
1075	1611.566908
1076	1611.538492
1077	1611.463334
1078	1611.371184
1079	1611.249228
1080	1611.120825
1081	1611.010126
1082	1610.931502
1083	1610.814299
1084	1610.693316
1085	1610.604113
1086	1610.540458
1087	1610.393622
1088	1610.355525
1089	1610.312171
1090	1610.234685
1091	1610.120427
1092	1610.001236
1093	1609.923234
1094	1609.849073
1095	1609.644818
1096	1609.442328
1097	1609.279836
1098	1609.226199
1099	1609.185537
1100	1608.944507
1101	1608.802901
1102	1608.750942
1103	1608.613703
1104	1608.515088
1105	1608.505194
1106	1608.425907
1107	1608.318869
1108	1608.270881
1109	1608.177968
1110	1608.144311
1111	1608.052779
1112	1607.984471
1113	1607.851569
1114	1607.783437
1115	1607.735195
1116	1607.646898
1117	1607.504755
1118	1607.329628
1119	1607.309271
1120	1607.226994
1121	1607.135096
1122	1607.035558
1123	1606.98563
1124	1606.952718
1125	1606.890613
1126	1606.821949
1127	1606.728415
1128	1606.667642
1129	1606.614099
1130	1606.513595
1131	1606.355157
1132	1606.293322
1133	1606.265896
1134	1606.212188
1135	1606.103748
1136	1606.047876
1137	1605.920443
1138	1605.9098
1139	1605.844525
1140	1605.777596
1141	1605.635021
1142	1605.479535
1143	1605.370655
1144	1605.345683
1145	1605.291116
1146	1605.098519
1147	1605.00337
1148	1604.905318
1149	1604.867235
1150	1604.813284
1151	1604.761522
1152	1604.7496
1153	1604.62687
1154	1604.530665
1155	1604.487411
1156	1604.380432
1157	1604.347142
1158	1604.267912
1159	1604.149987
1160	1604.073404
1161	1604.036894
1162	1603.954764
1163	1603.940292
1164	1603.888171
1165	1603.688685
1166	1603.61393
1167	1603.578093
1168	1603.506919
1169	1603.478191
1170	1603.391763
1171	1603.355467
1172	1603.22667
1173	1603.082275
1174	1603.018726
1175	1602.915012
1176	1602.701838
1177	1602.681549
1178	1602.632564
1179	1602.557624
1180	1602.480315
1181	1602.422154
1182	1602.225351
1183	1602.094877
1184	1602.002451
1185	1601.933918
1186	1601.813942
1187	1601.747778
1188	1601.583625
1189	1601.513982
1190	1601.457182
1191	1601.377121
1192	1601.271571
1193	1601.21812
1194	1601.169971
1195	1601.130547
1196	1601.085564
1197	1601.047359
1198	1600.931117
1199	1600.829086
