iter	Passed	Remaining
824	20491	6830
825	20513	6804
826	20539	6780
827	20562	6754
828	20589	6730
829	20613	6705
830	20639	6681
831	20668	6657
832	20694	6633
833	20727	6610
834	20756	6587
835	20780	6562
836	20804	6537
837	20833	6513
838	20859	6488
839	20885	6464
840	20911	6440
841	20937	6415
842	20967	6392
843	20997	6368
844	21025	6345
845	21058	6322
846	21080	6296
847	21106	6272
848	21130	6246
849	21156	6222
850	21185	6198
851	21211	6174
852	21235	6148
853	21265	6125
854	21295	6102
855	21320	6077
856	21349	6053
857	21373	6028
858	21404	6005
859	21429	5980
860	21456	5955
861	21479	5930
862	21503	5905
863	21534	5882
864	21561	5857
865	21584	5832
866	21611	5807
867	21634	5782
868	21656	5756
869	21684	5732
870	21709	5707
871	21734	5682
872	21761	5658
873	21789	5634
874	21815	5609
875	21835	5583
876	21855	5557
877	21880	5532
878	21906	5507
879	21933	5483
880	21958	5458
881	21977	5432
882	21997	5405
883	22024	5381
884	22045	5355
885	22069	5330
886	22095	5305
887	22111	5278
888	22136	5253
889	22155	5227
890	22183	5203
891	22212	5179
892	22241	5155
893	22265	5130
894	22291	5105
895	22311	5079
896	22338	5055
897	22364	5030
898	22387	5005
899	22405	4979
900	22431	4954
901	22455	4929
902	22486	4905
903	22514	4881
904	22540	4856
905	22565	4831
906	22592	4807
907	22612	4781
908	22634	4756
909	22661	4731
910	22684	4706
911	22713	4682
912	22739	4657
913	22767	4633
914	22796	4609
915	22823	4584
916	22850	4560
917	22869	4534
918	22888	4508
919	22912	4482
920	22936	4457
921	22964	4433
922	22985	4407
923	23008	4382
924	23033	4357
925	23058	4332
926	23084	4308
927	23113	4283
928	23129	4257
929	23159	4233
930	23184	4208
931	23208	4183
932	23235	4158
933	23256	4133
934	23281	4108
935	23306	4083
936	23336	4059
937	23359	4034
938	23384	4009
939	23407	3984
940	23440	3960
941	23474	3937
942	23503	3913
943	23530	3888
944	23555	3863
945	23582	3838
946	23601	3813
947	23623	3787
948	23647	3762
949	23670	3737
950	23695	3712
951	23719	3687
952	23747	3663
953	23776	3638
954	23803	3614
955	23830	3589
956	23846	3563
957	23870	3538
958	23893	3513
959	23920	3488
960	23952	3464
961	23972	3438
962	23993	3413
963	24022	3389
964	24049	3364
965	24074	3339
966	24100	3314
967	24122	3289
968	24147	3264
969	24168	3239
970	24193	3214
971	24212	3188
972	24238	3163
973	24266	3139
974	24287	3113
975	24307	3088
976	24334	3063
977	24358	3038
978	24383	3013
979	24410	2989
980	24436	2964
981	24459	2939
982	24483	2914
983	24510	2889
984	24536	2864
985	24562	2839
986	24590	2815
987	24614	2790
988	24637	2765
989	24657	2739
990	24688	2715
991	24713	2690
992	24741	2665
993	24764	2640
994	24791	2616
995	24809	2590
996	24831	2565
997	24855	2540
998	24881	2515
999	24907	2490
1000	24929	2465
1001	24954	2440
1002	24976	2415
1003	24999	2390
1004	25029	2365
1005	25058	2341
1006	25089	2317
1007	25116	2292
1008	25143	2267
1009	25170	2242
1010	25194	2217
1011	25221	2193
1012	25253	2168
1013	25278	2143
1014	25306	2119
1015	25334	2094
1016	25363	2069
1017	25387	2044
1018	25414	2020
1019	25443	1995
1020	25471	1970
1021	25498	1946
1022	25532	1921
1023	25558	1896
1024	25582	1871
1025	25600	1846
1026	25623	1821
1027	25651	1796
1028	25678	1771
1029	25703	1746
1030	25723	1721
1031	25753	1696
1032	25780	1672
1033	25801	1646
1034	25834	1622
1035	25860	1597
1036	25888	1572
1037	25913	1547
1038	25941	1523
1039	25972	1498
1040	25999	1473
1041	26023	1448
1042	26045	1423
1043	26069	1398
1044	26083	1372
1045	26108	1347
1046	26131	1322
1047	26153	1297
1048	26178	1272
1049	26208	1248
1050	26230	1222
1051	26250	1197
1052	26277	1172
1053	26299	1147
1054	26329	1123
1055	26351	1097
1056	26379	1073
1057	26407	1048
1058	26430	1023
1059	26458	998
1060	26485	973
1061	26510	948
1062	26534	923
1063	26565	898
1064	26591	873
1065	26621	849
1066	26647	824
1067	26677	799
1068	26703	774
1069	26728	749
1070	26755	724
1071	26784	699
1072	26807	674
1073	26833	649
1074	26856	624
1075	26882	599
1076	26907	574
1077	26931	549
1078	26957	524
1079	26983	499
1080	27014	474
1081	27037	449
1082	27062	424
1083	27087	399
1084	27114	374
1085	27137	349
1086	27162	324
1087	27186	299
1088	27213	274
1089	27236	249
1090	27259	224
1091	27283	199
1092	27309	174
1093	27333	149
1094	27358	124
1095	27385	99
1096	27410	74
1097	27436	49
1098	27463	24
1099	27492	0
