iter	RMSE
476	1412.913422
477	1412.592439
478	1412.236058
479	1412.184057
480	1411.980233
481	1411.865507
482	1411.758974
483	1411.427751
484	1411.296758
485	1411.175794
486	1410.946772
487	1410.834896
488	1410.61019
489	1410.184058
490	1409.896789
491	1409.435198
492	1409.111897
493	1408.251287
494	1407.806477
495	1407.539097
496	1407.311862
497	1406.865287
498	1406.527306
499	1406.313604
500	1406.099422
501	1405.97963
502	1405.72763
503	1405.583442
504	1405.548191
505	1405.313934
506	1404.99758
507	1404.860632
508	1404.342029
509	1404.222449
510	1403.922502
511	1403.499607
512	1402.876637
513	1402.663044
514	1402.258039
515	1402.006308
516	1401.839908
517	1401.326226
518	1401.168263
519	1400.961838
520	1400.830118
521	1400.490976
522	1400.20754
523	1399.963476
524	1399.611541
525	1399.42314
526	1399.038693
527	1398.869861
528	1398.330219
529	1398.182788
530	1397.938648
531	1397.238122
532	1396.878859
533	1396.683072
534	1396.539777
535	1396.224781
536	1396.118116
537	1395.681572
538	1395.365165
539	1395.281235
540	1395.113034
541	1394.975914
542	1394.610063
543	1394.370917
544	1394.046948
545	1393.836759
546	1393.576707
547	1393.324432
548	1393.011459
549	1392.785128
550	1392.560772
551	1392.268267
552	1392.045749
553	1391.697154
554	1391.593124
555	1391.207934
556	1390.853983
557	1390.557632
558	1390.21717
559	1389.945109
560	1389.710113
561	1389.525114
562	1389.381819
563	1388.961227
564	1388.788798
565	1388.468046
566	1388.377039
567	1388.164532
568	1387.99767
569	1387.904707
570	1387.65495
571	1387.308155
572	1387.141667
573	1386.796109
574	1386.507815
575	1386.324233
576	1386.118761
577	1385.976123
578	1385.825303
579	1385.561912
580	1385.375156
581	1385.049613
582	1384.660702
583	1384.369766
584	1384.16582
585	1383.988338
586	1383.802973
587	1383.669457
588	1382.98805
589	1382.34157
590	1381.986874
591	1381.767465
592	1381.71125
593	1381.620603
594	1381.481751
595	1381.367492
596	1381.287722
597	1381.062457
598	1380.893052
599	1380.735103
600	1380.577434
601	1380.430553
602	1380.184183
603	1379.943885
604	1379.673553
605	1379.508209
606	1379.273296
607	1379.168236
608	1378.789066
609	1378.476228
610	1378.107646
611	1377.808186
612	1377.708429
613	1377.593203
614	1377.318617
615	1376.7171
616	1376.619485
617	1376.51161
618	1376.287189
619	1376.107738
620	1375.891228
621	1375.642778
622	1375.548982
623	1375.331856
624	1374.992361
625	1374.801362
626	1374.388546
627	1374.18345
628	1374.019067
629	1373.870963
630	1373.752754
631	1373.491608
632	1373.314125
633	1372.709423
634	1372.493854
635	1372.383574
636	1372.313214
637	1372.161635
638	1372.077222
639	1371.773913
640	1371.612312
641	1371.370097
642	1370.987024
643	1370.755021
644	1370.654382
645	1370.407843
646	1370.268775
647	1370.111013
648	1369.931913
649	1369.563187
650	1369.481751
651	1369.286343
652	1369.070331
653	1368.73345
654	1368.375419
655	1368.273263
656	1368.068262
657	1367.622769
658	1367.572844
659	1367.466878
660	1367.16117
661	1367.066981
662	1366.942987
663	1366.874091
664	1366.682422
665	1366.358323
666	1366.159282
667	1366.030031
668	1365.933727
669	1365.723804
670	1365.5853
671	1365.441623
672	1365.418276
673	1365.140078
674	1365.068915
675	1364.810505
676	1364.496626
677	1364.106648
678	1363.781865
679	1363.595671
680	1363.290013
681	1363.128685
682	1362.86276
683	1362.652585
684	1362.442981
685	1362.323909
686	1362.201242
687	1362.071671
688	1362.0272
689	1361.901042
690	1361.680359
691	1361.485848
692	1361.354082
693	1361.194778
694	1360.991325
695	1360.857197
696	1360.796629
697	1360.643064
698	1360.45566
699	1360.279849
700	1360.140868
701	1359.988573
702	1359.848729
703	1359.422165
704	1359.245833
705	1359.144004
706	1358.962604
707	1358.719881
708	1358.52509
709	1358.435407
710	1358.068871
711	1357.979187
712	1357.791166
713	1357.50906
714	1357.364284
715	1357.193505
716	1356.797614
717	1356.533014
718	1356.301981
719	1356.212758
720	1355.878181
721	1355.76184
722	1355.229672
723	1354.958034
724	1354.781498
725	1354.522634
726	1354.063065
727	1353.987249
728	1353.733287
729	1353.623212
730	1353.489103
731	1353.347589
732	1353.261433
733	1353.109624
734	1353.027386
735	1352.652564
736	1352.547441
737	1352.357084
738	1352.280458
739	1351.906429
740	1351.750091
741	1351.665102
742	1351.474438
743	1351.300931
744	1351.169757
745	1351.081615
746	1350.884015
747	1350.580549
748	1350.193173
749	1349.913309
750	1349.790114
751	1349.532208
752	1349.385283
753	1349.224706
754	1349.094328
755	1348.846335
756	1348.798621
757	1348.693455
758	1348.215086
759	1347.980706
760	1347.815987
761	1347.723219
762	1347.552169
763	1347.410491
764	1347.221567
765	1347.12871
766	1347.05858
767	1346.940842
768	1346.806482
769	1346.668393
770	1346.5648
771	1346.177094
772	1345.997272
773	1345.915671
774	1345.806004
775	1345.69784
776	1345.591436
777	1345.438502
778	1345.299557
779	1345.246671
780	1345.032765
781	1344.939078
782	1344.885491
783	1344.845282
784	1344.625494
785	1344.495055
786	1344.361735
787	1344.184765
788	1344.111456
789	1344.088704
790	1343.968483
791	1343.701703
792	1343.463294
793	1343.311498
794	1343.083373
795	1342.958454
796	1342.856557
797	1342.819651
798	1342.634975
799	1342.519004
800	1342.37654
801	1342.09174
802	1341.981195
803	1341.879093
804	1341.79278
805	1341.694426
806	1341.493525
807	1341.43461
808	1341.233084
809	1341.154179
810	1340.887738
811	1340.745312
812	1340.581704
813	1340.407256
814	1340.330469
815	1340.22713
816	1340.096489
817	1340.034012
818	1339.917485
819	1339.693118
820	1339.265798
821	1339.053677
822	1339.006899
823	1338.859697
824	1338.737716
825	1338.518643
826	1338.459346
827	1338.151246
828	1337.992451
829	1337.771003
830	1337.726154
831	1337.5361
832	1337.436724
833	1337.29419
834	1337.035208
835	1336.952402
836	1336.705364
837	1336.472076
838	1336.396114
839	1336.352689
840	1336.205745
841	1335.724947
842	1335.631872
843	1335.468962
844	1335.311239
845	1335.147986
846	1334.871353
847	1334.757586
848	1334.501347
849	1334.351555
850	1334.191392
851	1334.143475
852	1334.022104
853	1333.73781
854	1333.649846
855	1333.561269
856	1333.457965
857	1333.025336
858	1332.907274
859	1332.841491
860	1332.459536
861	1332.361786
862	1332.177675
863	1331.930799
864	1331.86317
865	1331.771205
866	1331.660138
867	1331.532102
868	1331.495288
869	1331.407108
870	1331.215801
871	1331.06195
872	1330.930969
873	1330.865794
874	1330.768984
875	1330.678338
876	1330.385854
877	1330.201783
878	1330.129168
879	1329.961548
880	1329.8798
881	1329.505167
882	1329.344562
883	1329.232627
884	1329.038125
885	1328.860414
886	1328.820383
887	1328.638724
888	1328.529073
889	1328.476335
890	1328.436914
891	1328.394263
892	1328.270585
893	1328.124823
894	1327.940082
895	1327.86311
896	1327.719595
897	1327.563436
898	1327.42276
899	1327.344092
900	1327.235332
901	1327.00411
902	1326.898561
903	1326.702471
904	1326.630166
905	1326.472826
906	1326.402195
907	1326.350703
908	1326.190251
909	1326.022816
910	1325.851443
911	1325.746104
912	1325.619168
913	1325.493528
914	1325.397442
915	1325.326057
916	1325.257397
917	1325.089847
918	1324.922037
919	1324.76225
920	1324.688317
921	1324.588682
922	1324.470197
923	1324.370568
924	1324.268422
925	1324.003045
926	1323.919163
927	1323.831207
928	1323.730819
929	1323.608864
930	1323.35616
931	1323.208185
932	1323.132931
933	1322.921844
934	1322.722365
935	1322.369641
936	1322.046001
937	1321.990509
938	1321.676902
939	1321.510634
940	1321.301394
941	1321.216227
942	1321.137183
943	1321.084976
944	1320.928455
945	1320.816508
946	1320.568513
947	1320.484222
948	1320.38194
949	1320.243608
950	1320.120131
951	1320.032277
952	1319.943626
953	1319.863336
954	1319.734882
955	1319.419753
956	1319.204625
957	1319.131842
958	1318.668409
959	1318.524245
960	1318.381425
961	1318.216466
962	1318.131702
963	1318.012885
964	1317.954019
965	1317.873741
966	1317.793713
967	1317.736729
968	1317.699665
969	1317.51201
970	1317.429948
971	1317.302104
972	1317.25495
973	1317.195283
974	1317.025093
975	1316.886493
976	1316.765423
977	1316.551839
978	1316.410168
979	1316.299117
980	1316.201793
981	1316.010108
982	1315.933431
983	1315.885468
984	1315.764862
985	1315.633815
986	1315.428261
987	1315.308934
988	1315.136148
989	1315.115347
990	1315.097557
991	1315.018684
992	1314.802556
993	1314.700343
994	1314.646809
995	1314.437081
996	1314.219481
997	1314.000676
998	1313.883405
999	1313.694022
1000	1313.537868
1001	1313.488707
1002	1313.429926
1003	1313.137999
1004	1312.919962
1005	1312.691453
1006	1312.580861
1007	1312.078216
1008	1311.955236
1009	1311.762129
1010	1311.516997
1011	1311.412429
1012	1311.352032
1013	1311.266106
1014	1311.151574
1015	1311.058673
1016	1310.986474
1017	1310.910267
1018	1310.810494
1019	1310.696348
1020	1310.624309
1021	1310.443398
1022	1310.377138
1023	1310.26266
1024	1310.205045
1025	1310.113087
1026	1309.979615
1027	1309.897543
1028	1309.860112
1029	1309.650817
1030	1309.549059
1031	1309.467263
1032	1309.267556
1033	1309.02325
1034	1308.998161
1035	1308.909708
1036	1308.83948
1037	1308.769325
1038	1308.70283
1039	1308.598107
1040	1308.527014
1041	1308.358066
1042	1308.2854
1043	1308.221314
1044	1308.183365
1045	1307.965074
1046	1307.625103
1047	1307.49001
1048	1307.123213
1049	1307.066852
1050	1306.94826
1051	1306.917681
1052	1306.812902
1053	1306.74589
1054	1306.508598
1055	1306.434113
1056	1306.296325
1057	1306.034179
1058	1305.825305
1059	1305.795195
1060	1305.745265
1061	1305.684424
1062	1305.605411
1063	1305.557984
1064	1305.324693
1065	1305.153519
1066	1305.011582
1067	1304.981011
1068	1304.951826
1069	1304.821001
1070	1304.673458
1071	1304.537218
1072	1304.454887
1073	1304.276297
1074	1304.085869
1075	1303.869743
1076	1303.716387
1077	1303.522729
1078	1303.470799
1079	1303.345867
1080	1303.242192
1081	1303.011385
1082	1302.936489
1083	1302.691434
1084	1302.579727
1085	1302.348961
1086	1302.188437
1087	1301.844603
1088	1301.551152
1089	1301.0744
1090	1300.985041
1091	1300.926089
1092	1300.82019
1093	1300.721166
1094	1300.519456
1095	1300.345533
1096	1300.05738
1097	1299.947839
1098	1299.823314
1099	1299.749709
